,年度,節,チーム,順位,勝点,試合,勝,分,敗,得点,失点,得失点差,カテゴリ
1249,2012,29,栃木ＳＣ,9,45.0,28,13,6,9,34,29,5,J2
1250,2012,30,ヴァンフォーレ甲府,1,57.0,29,16,9,4,42,23,19,J2
1251,2012,30,ファジアーノ岡山,10,45.0,29,12,9,8,26,24,2,J2
1252,2012,30,水戸ホーリーホック,11,40.0,29,11,7,11,32,31,1,J2
1253,2012,30,ギラヴァンツ北九州,12,39.0,29,11,6,12,33,35,-2,J2
1254,2012,30,徳島ヴォルティス,13,37.0,29,10,7,12,28,31,-3,J2
1255,2012,30,松本山雅ＦＣ,14,37.0,29,9,10,10,25,30,-5,J2
1256,2012,30,愛媛ＦＣ,15,33.0,29,8,9,12,36,35,1,J2
1257,2012,30,アビスパ福岡,16,33.0,29,8,9,12,38,45,-7,J2
1258,2012,30,ザスパクサツ群馬,17,33.0,29,8,9,12,22,29,-7,J2
1259,2012,30,ロアッソ熊本,18,33.0,29,8,9,12,24,35,-11,J2
1260,2012,30,ガイナーレ鳥取,19,23.0,29,7,2,20,23,59,-36,J2
1261,2012,30,京都サンガF.C.,2,55.0,29,17,4,8,43,30,13,J2
1262,2012,30,ＦＣ町田ゼルビア,20,21.0,29,5,6,18,20,42,-22,J2
1263,2012,30,ＦＣ岐阜,21,21.0,29,4,9,16,17,42,-25,J2
1264,2012,30,カターレ富山,22,19.0,29,3,10,16,23,41,-18,J2
1265,2012,30,東京ヴェルディ,3,53.0,29,17,2,10,50,30,20,J2
1266,2012,30,湘南ベルマーレ,4,53.0,29,14,11,4,47,30,17,J2
1267,2012,30,大分トリニータ,5,51.0,29,15,6,8,43,29,14,J2
1268,2012,30,モンテディオ山形,6,51.0,29,14,9,6,41,29,12,J2
1269,2012,30,ジェフユナイテッド千葉,7,50.0,29,15,5,9,41,20,21,J2
1270,2012,30,横浜ＦＣ,8,47.0,29,14,5,10,43,32,11,J2
1271,2012,30,栃木ＳＣ,9,46.0,29,13,7,9,34,29,5,J2
1272,2012,31,ヴァンフォーレ甲府,1,58.0,30,16,10,4,42,23,19,J2
1273,2012,31,ファジアーノ岡山,10,46.0,30,12,10,8,27,25,2,J2
1274,2012,31,水戸ホーリーホック,11,40.0,30,11,7,12,33,33,0,J2
1275,2012,31,ギラヴァンツ北九州,12,40.0,30,11,7,12,34,36,-2,J2
1276,2012,31,松本山雅ＦＣ,13,40.0,30,10,10,10,26,30,-4,J2
1277,2012,31,徳島ヴォルティス,14,38.0,30,10,8,12,28,31,-3,J2
1278,2012,31,アビスパ福岡,15,36.0,30,9,9,12,41,47,-6,J2
1279,2012,31,ザスパクサツ群馬,16,34.0,30,8,10,12,23,30,-7,J2
1280,2012,31,ロアッソ熊本,17,34.0,30,8,10,12,25,36,-11,J2
1281,2012,31,愛媛ＦＣ,18,33.0,30,8,9,13,36,36,0,J2
1282,2012,31,ガイナーレ鳥取,19,24.0,30,7,3,20,23,59,-36,J2
1283,2012,31,京都サンガF.C.,2,55.0,30,17,4,9,43,31,12,J2
1284,2012,31,ＦＣ町田ゼルビア,20,22.0,30,5,7,18,20,42,-22,J2
1285,2012,31,ＦＣ岐阜,21,22.0,30,4,10,16,17,42,-25,J2
1286,2012,31,カターレ富山,22,19.0,30,3,10,17,25,44,-19,J2
1287,2012,31,湘南ベルマーレ,3,54.0,30,14,12,4,47,30,17,J2
1288,2012,31,大分トリニータ,4,54.0,30,16,6,8,45,30,15,J2
1289,2012,31,東京ヴェルディ,5,53.0,30,17,2,11,51,32,19,J2
1290,2012,31,モンテディオ山形,6,52.0,30,14,10,6,41,29,12,J2
1291,2012,31,ジェフユナイテッド千葉,7,51.0,30,15,6,9,41,20,21,J2
1292,2012,31,横浜ＦＣ,8,50.0,30,15,5,10,45,33,12,J2
1293,2012,31,栃木ＳＣ,9,49.0,30,14,7,9,35,29,6,J2
1294,2012,32,ヴァンフォーレ甲府,1,61.0,31,17,10,4,44,24,20,J2
1295,2012,32,ファジアーノ岡山,10,47.0,31,12,11,8,27,25,2,J2
1296,2012,32,ギラヴァンツ北九州,11,43.0,31,12,7,12,36,36,0,J2
1297,2012,32,徳島ヴォルティス,12,41.0,31,11,8,12,31,31,0,J2
1298,2012,32,松本山雅ＦＣ,13,41.0,31,10,11,10,28,32,-4,J2
1299,2012,32,水戸ホーリーホック,14,40.0,31,11,7,13,33,36,-3,J2
1300,2012,32,アビスパ福岡,15,37.0,31,9,10,12,43,49,-6,J2
1301,2012,32,ザスパクサツ群馬,16,37.0,31,9,10,12,24,30,-6,J2
1302,2012,32,ロアッソ熊本,17,37.0,31,9,10,12,28,36,-8,J2
1303,2012,32,愛媛ＦＣ,18,34.0,31,8,10,13,36,36,0,J2
1304,2012,32,ガイナーレ鳥取,19,24.0,31,7,3,21,23,62,-39,J2
1305,2012,32,湘南ベルマーレ,2,57.0,31,15,12,4,49,31,18,J2
1306,2012,32,ＦＣ岐阜,20,23.0,31,4,11,16,17,42,-25,J2
1307,2012,32,ＦＣ町田ゼルビア,21,22.0,31,5,7,19,21,45,-24,J2
1308,2012,32,カターレ富山,22,19.0,31,3,10,18,25,47,-22,J2
1309,2012,32,大分トリニータ,3,55.0,31,16,7,8,45,30,15,J2
1310,2012,32,モンテディオ山形,4,55.0,31,15,10,6,44,30,14,J2
1311,2012,32,京都サンガF.C.,5,55.0,31,17,4,10,43,32,11,J2
1312,2012,32,ジェフユナイテッド千葉,6,54.0,31,16,6,9,44,20,24,J2
1313,2012,32,東京ヴェルディ,7,53.0,31,17,2,12,51,34,17,J2
1314,2012,32,横浜ＦＣ,8,50.0,31,15,5,11,46,35,11,J2
1315,2012,32,栃木ＳＣ,9,49.0,31,14,7,10,36,31,5,J2
1316,2012,33,ヴァンフォーレ甲府,1,64.0,32,18,10,4,46,25,21,J2
1317,2012,33,ファジアーノ岡山,10,48.0,32,12,12,8,29,27,2,J2
1318,2012,33,ギラヴァンツ北九州,11,46.0,32,13,7,12,38,36,2,J2
1319,2012,33,水戸ホーリーホック,12,43.0,32,12,7,13,35,36,-1,J2
1320,2012,33,徳島ヴォルティス,13,42.0,32,11,9,12,33,33,0,J2
1321,2012,33,松本山雅ＦＣ,14,41.0,32,10,11,11,28,34,-6,J2
1322,2012,33,ザスパクサツ群馬,15,40.0,32,10,10,12,26,30,-4,J2
1323,2012,33,アビスパ福岡,16,37.0,32,9,10,13,44,51,-7,J2
1324,2012,33,ロアッソ熊本,17,37.0,32,9,10,13,28,38,-10,J2
1325,2012,33,愛媛ＦＣ,18,34.0,32,8,10,14,36,37,-1,J2
1326,2012,33,ＦＣ岐阜,19,26.0,32,5,11,16,18,42,-24,J2
1327,2012,33,湘南ベルマーレ,2,60.0,32,16,12,4,51,32,19,J2
1328,2012,33,ガイナーレ鳥取,20,24.0,32,7,3,22,23,64,-41,J2
1329,2012,33,ＦＣ町田ゼルビア,21,23.0,32,5,8,19,23,47,-24,J2
1330,2012,33,カターレ富山,22,22.0,32,4,10,18,26,47,-21,J2
1331,2012,33,ジェフユナイテッド千葉,3,57.0,32,17,6,9,46,21,25,J2
1332,2012,33,モンテディオ山形,4,56.0,32,15,11,6,46,32,14,J2
1333,2012,33,大分トリニータ,5,55.0,32,16,7,9,46,32,14,J2
1334,2012,33,京都サンガF.C.,6,55.0,32,17,4,11,44,34,10,J2
1335,2012,33,東京ヴェルディ,7,53.0,32,17,2,13,51,35,16,J2
1336,2012,33,栃木ＳＣ,8,52.0,32,15,7,10,39,32,7,J2
1337,2012,33,横浜ＦＣ,9,50.0,32,15,5,12,47,38,9,J2
1338,2012,34,ヴァンフォーレ甲府,1,67.0,33,19,10,4,47,25,22,J2
1339,2012,34,ギラヴァンツ北九州,10,49.0,33,14,7,12,40,37,3,J2
1340,2012,34,ファジアーノ岡山,11,48.0,33,12,12,9,29,28,1,J2
1341,2012,34,水戸ホーリーホック,12,46.0,33,13,7,13,37,36,1,J2
1342,2012,34,松本山雅ＦＣ,13,44.0,33,11,11,11,31,34,-3,J2
1343,2012,34,徳島ヴォルティス,14,43.0,33,11,10,12,34,34,0,J2
1344,2012,34,ザスパクサツ群馬,15,40.0,33,10,10,13,26,32,-6,J2
1345,2012,34,アビスパ福岡,16,38.0,33,9,11,13,45,52,-7,J2
1346,2012,34,ロアッソ熊本,17,37.0,33,9,10,14,28,40,-12,J2
1347,2012,34,愛媛ＦＣ,18,34.0,33,8,10,15,36,38,-2,J2
1348,2012,34,ガイナーレ鳥取,19,27.0,33,8,3,22,25,65,-40,J2
1349,2012,34,湘南ベルマーレ,2,63.0,33,17,12,4,53,32,21,J2
1350,2012,34,ＦＣ岐阜,20,26.0,33,5,11,17,19,44,-25,J2
1351,2012,34,カターレ富山,21,25.0,33,5,10,18,28,47,-19,J2
1352,2012,34,ＦＣ町田ゼルビア,22,23.0,33,5,8,20,23,50,-27,J2
1353,2012,34,大分トリニータ,3,58.0,33,17,7,9,48,32,16,J2
1354,2012,34,ジェフユナイテッド千葉,4,57.0,33,17,6,10,46,23,23,J2
1355,2012,34,モンテディオ山形,5,56.0,33,15,11,7,47,34,13,J2
1356,2012,34,京都サンガF.C.,6,55.0,33,17,4,12,44,36,8,J2
1357,2012,34,東京ヴェルディ,7,54.0,33,17,3,13,52,36,16,J2
1358,2012,34,横浜ＦＣ,8,53.0,33,16,5,12,48,38,10,J2
1359,2012,34,栃木ＳＣ,9,53.0,33,15,8,10,40,33,7,J2
1360,2012,35,ヴァンフォーレ甲府,1,68.0,34,19,11,4,48,26,22,J2
1361,2012,35,ギラヴァンツ北九州,10,52.0,34,15,7,12,43,37,6,J2
1362,2012,35,ファジアーノ岡山,11,51.0,34,13,12,9,32,29,3,J2
1363,2012,35,水戸ホーリーホック,12,49.0,34,14,7,13,39,37,2,J2
1364,2012,35,松本山雅ＦＣ,13,45.0,34,11,12,11,32,35,-3,J2
1365,2012,35,徳島ヴォルティス,14,43.0,34,11,10,13,35,36,-1,J2
1366,2012,35,ザスパクサツ群馬,15,40.0,34,10,10,14,26,33,-7,J2
1367,2012,35,ロアッソ熊本,16,40.0,34,10,10,14,30,41,-11,J2
1368,2012,35,アビスパ福岡,17,39.0,34,9,12,13,46,53,-7,J2
1369,2012,35,愛媛ＦＣ,18,34.0,34,8,10,16,36,41,-5,J2
1370,2012,35,ＦＣ岐阜,19,29.0,34,6,11,17,20,44,-24,J2
1371,2012,35,湘南ベルマーレ,2,63.0,34,17,12,5,54,35,19,J2
1372,2012,35,カターレ富山,20,28.0,34,6,10,18,29,47,-18,J2
1373,2012,35,ガイナーレ鳥取,21,28.0,34,8,4,22,26,66,-40,J2
1374,2012,35,ＦＣ町田ゼルビア,22,24.0,34,5,9,20,24,51,-27,J2
1375,2012,35,大分トリニータ,3,58.0,34,17,7,10,49,34,15,J2
1376,2012,35,京都サンガF.C.,4,58.0,34,18,4,12,46,37,9,J2
1377,2012,35,ジェフユナイテッド千葉,5,57.0,34,17,6,11,46,26,20,J2
1378,2012,35,東京ヴェルディ,6,57.0,34,18,3,13,55,36,19,J2
1379,2012,35,モンテディオ山形,7,56.0,34,15,11,8,48,36,12,J2
1380,2012,35,横浜ＦＣ,8,54.0,34,16,6,12,49,39,10,J2
1381,2012,35,栃木ＳＣ,9,53.0,34,15,8,11,40,34,6,J2
1382,2012,36,ヴァンフォーレ甲府,1,71.0,35,20,11,4,51,28,23,J2
1383,2012,36,ギラヴァンツ北九州,10,52.0,35,15,7,13,45,40,5,J2
1384,2012,36,ファジアーノ岡山,11,51.0,35,13,12,10,32,30,2,J2
1385,2012,36,水戸ホーリーホック,12,49.0,35,14,7,14,40,41,-1,J2
1386,2012,36,松本山雅ＦＣ,13,48.0,35,12,12,11,39,36,3,J2
1387,2012,36,徳島ヴォルティス,14,43.0,35,11,10,14,35,37,-2,J2
1388,2012,36,ザスパクサツ群馬,15,43.0,35,11,10,14,29,34,-5,J2
1389,2012,36,ロアッソ熊本,16,43.0,35,11,10,14,33,42,-9,J2
1390,2012,36,アビスパ福岡,17,39.0,35,9,12,14,47,56,-9,J2
1391,2012,36,愛媛ＦＣ,18,37.0,35,9,10,16,37,41,-4,J2
1392,2012,36,ＦＣ岐阜,19,32.0,35,7,11,17,23,46,-23,J2
1393,2012,36,湘南ベルマーレ,2,63.0,35,17,12,6,56,38,18,J2
1394,2012,36,カターレ富山,20,28.0,35,6,10,19,31,50,-19,J2
1395,2012,36,ガイナーレ鳥取,21,28.0,35,8,4,23,27,73,-46,J2
1396,2012,36,ＦＣ町田ゼルビア,22,27.0,35,6,9,20,27,53,-26,J2
1397,2012,36,京都サンガF.C.,3,61.0,35,19,4,12,50,38,12,J2
1398,2012,36,ジェフユナイテッド千葉,4,58.0,35,17,7,11,48,28,20,J2
1399,2012,36,東京ヴェルディ,5,58.0,35,18,4,13,57,38,19,J2
1400,2012,36,大分トリニータ,6,58.0,35,17,7,11,49,35,14,J2
1401,2012,36,横浜ＦＣ,7,57.0,35,17,6,12,50,39,11,J2
1402,2012,36,モンテディオ山形,8,56.0,35,15,11,9,49,39,10,J2
1403,2012,36,栃木ＳＣ,9,56.0,35,16,8,11,41,34,7,J2
1404,2012,37,ヴァンフォーレ甲府,1,74.0,36,21,11,4,53,29,24,J2
1405,2012,37,ギラヴァンツ北九州,10,52.0,36,15,7,14,46,43,3,J2
1406,2012,37,ファジアーノ岡山,11,52.0,36,13,13,10,33,31,2,J2
1407,2012,37,水戸ホーリーホック,12,52.0,36,15,7,14,43,42,1,J2
1408,2012,37,松本山雅ＦＣ,13,48.0,35,12,12,11,39,36,3,J2
1409,2012,37,ロアッソ熊本,14,46.0,36,12,10,14,35,43,-8,J2
1410,2012,37,徳島ヴォルティス,15,43.0,35,11,10,14,35,37,-2,J2
1411,2012,37,ザスパクサツ群馬,16,43.0,36,11,10,15,29,36,-7,J2
1412,2012,37,アビスパ福岡,17,40.0,36,9,13,14,48,57,-9,J2
1413,2012,37,愛媛ＦＣ,18,38.0,36,9,11,16,39,43,-4,J2
1414,2012,37,ＦＣ岐阜,19,32.0,35,7,11,17,23,46,-23,J2
1415,2012,37,湘南ベルマーレ,2,63.0,36,17,12,7,57,40,17,J2
1416,2012,37,ガイナーレ鳥取,20,31.0,36,9,4,23,29,73,-44,J2
1417,2012,37,カターレ富山,21,29.0,36,6,11,19,32,51,-19,J2
1418,2012,37,ＦＣ町田ゼルビア,22,27.0,36,6,9,21,28,56,-28,J2
1419,2012,37,大分トリニータ,3,61.0,36,18,7,11,52,36,16,J2
1420,2012,37,京都サンガF.C.,4,61.0,35,19,4,12,50,38,12,J2
1421,2012,37,ジェフユナイテッド千葉,5,59.0,36,17,8,11,50,30,20,J2
1422,2012,37,東京ヴェルディ,6,59.0,36,18,5,13,58,39,19,J2
1423,2012,37,横浜ＦＣ,7,58.0,36,17,7,12,51,40,11,J2
1424,2012,37,モンテディオ山形,8,57.0,36,15,12,9,50,40,10,J2
1425,2012,37,栃木ＳＣ,9,56.0,36,16,8,12,42,36,6,J2
1426,2012,38,ヴァンフォーレ甲府,1,77.0,37,22,11,4,56,31,25,J2
1427,2012,38,ファジアーノ岡山,10,55.0,37,14,13,10,35,32,3,J2
1428,2012,38,水戸ホーリーホック,11,53.0,37,15,8,14,44,43,1,J2
1429,2012,38,ギラヴァンツ北九州,12,52.0,37,15,7,15,46,44,2,J2
1430,2012,38,松本山雅ＦＣ,13,51.0,36,13,12,11,40,36,4,J2
1431,2012,38,ロアッソ熊本,14,49.0,37,13,10,14,37,43,-6,J2
1432,2012,38,徳島ヴォルティス,15,43.0,36,11,10,15,37,40,-3,J2
1433,2012,38,ザスパクサツ群馬,16,43.0,37,11,10,16,29,38,-9,J2
1434,2012,38,アビスパ福岡,17,40.0,37,9,13,15,49,59,-10,J2
1435,2012,38,愛媛ＦＣ,18,39.0,37,9,12,16,39,43,-4,J2
1436,2012,38,ＦＣ岐阜,19,33.0,36,7,12,17,24,47,-23,J2
1437,2012,38,湘南ベルマーレ,2,64.0,37,17,13,7,57,40,17,J2
1438,2012,38,カターレ富山,20,32.0,37,7,11,19,34,52,-18,J2
1439,2012,38,ガイナーレ鳥取,21,31.0,37,9,4,24,30,75,-45,J2
1440,2012,38,ＦＣ町田ゼルビア,22,28.0,37,6,10,21,29,57,-28,J2
1441,2012,38,京都サンガF.C.,3,64.0,36,20,4,12,52,39,13,J2
1442,2012,38,ジェフユナイテッド千葉,4,62.0,37,18,8,11,52,30,22,J2
1443,2012,38,大分トリニータ,5,61.0,37,18,7,12,53,38,15,J2
1444,2012,38,横浜ＦＣ,6,61.0,37,18,7,12,53,41,12,J2
1445,2012,38,東京ヴェルディ,7,60.0,37,18,6,13,59,40,19,J2
1446,2012,38,モンテディオ山形,8,57.0,37,15,12,10,50,42,8,J2
1447,2012,38,栃木ＳＣ,9,56.0,37,16,8,13,43,38,5,J2
1448,2012,39,ヴァンフォーレ甲府,1,78.0,38,22,12,4,58,33,25,J2
1449,2012,39,栃木ＳＣ,10,57.0,38,16,9,13,44,39,5,J2
1450,2012,39,ギラヴァンツ北九州,11,55.0,38,16,7,15,48,45,3,J2
1451,2012,39,水戸ホーリーホック,12,54.0,38,15,9,14,44,43,1,J2
1452,2012,39,松本山雅ＦＣ,13,52.0,37,13,13,11,41,37,4,J2
1453,2012,39,ロアッソ熊本,14,52.0,38,14,10,14,39,44,-5,J2
1454,2012,39,徳島ヴォルティス,15,44.0,37,11,11,15,38,41,-3,J2
1455,2012,39,ザスパクサツ群馬,16,44.0,38,11,11,16,29,38,-9,J2
1456,2012,39,アビスパ福岡,17,41.0,38,9,14,15,50,60,-10,J2
1457,2012,39,愛媛ＦＣ,18,40.0,38,9,13,16,39,43,-4,J2
1458,2012,39,カターレ富山,19,35.0,38,8,11,19,35,52,-17,J2
1459,2012,39,湘南ベルマーレ,2,65.0,38,17,14,7,59,42,17,J2
1460,2012,39,ＦＣ岐阜,20,34.0,37,7,13,17,24,47,-23,J2
1461,2012,39,ガイナーレ鳥取,21,32.0,38,9,5,24,30,75,-45,J2
1462,2012,39,ＦＣ町田ゼルビア,22,28.0,38,6,10,22,30,59,-29,J2
1463,2012,39,大分トリニータ,3,64.0,38,19,7,12,55,39,16,J2
1464,2012,39,京都サンガF.C.,4,64.0,37,20,4,13,52,40,12,J2
1465,2012,39,ジェフユナイテッド千葉,5,62.0,38,18,8,12,53,32,21,J2
1466,2012,39,横浜ＦＣ,6,61.0,38,18,7,13,54,43,11,J2
1467,2012,39,東京ヴェルディ,7,60.0,38,18,6,14,59,42,17,J2
1468,2012,39,モンテディオ山形,8,58.0,38,15,13,10,50,42,8,J2
1469,2012,39,ファジアーノ岡山,9,58.0,38,15,13,10,37,32,5,J2
1470,2012,40,ヴァンフォーレ甲府,1,81.0,39,23,12,4,61,35,26,J2
1471,2012,40,ファジアーノ岡山,10,58.0,39,15,13,11,37,33,4,J2
1472,2012,40,栃木ＳＣ,11,57.0,39,16,9,14,45,43,2,J2
1473,2012,40,ギラヴァンツ北九州,12,55.0,39,16,7,16,48,46,2,J2
1474,2012,40,水戸ホーリーホック,13,54.0,39,15,9,15,45,45,0,J2
1475,2012,40,ロアッソ熊本,14,52.0,39,14,10,15,39,45,-6,J2
1476,2012,40,徳島ヴォルティス,15,47.0,38,12,11,15,41,41,0,J2
1477,2012,40,ザスパクサツ群馬,16,47.0,39,12,11,16,30,38,-8,J2
1478,2012,40,愛媛ＦＣ,17,43.0,39,10,13,16,43,45,-2,J2
1479,2012,40,アビスパ福岡,18,41.0,39,9,14,16,52,63,-11,J2
1480,2012,40,カターレ富山,19,35.0,39,8,11,20,35,55,-20,J2
1481,2012,40,京都サンガF.C.,2,67.0,38,21,4,13,55,41,14,J2
1482,2012,40,ガイナーレ鳥取,20,35.0,39,10,5,24,31,75,-44,J2
1483,2012,40,ＦＣ岐阜,21,34.0,39,7,13,19,25,51,-26,J2
1484,2012,40,ＦＣ町田ゼルビア,22,28.0,39,6,10,23,32,63,-31,J2
1485,2012,40,湘南ベルマーレ,3,66.0,39,17,15,7,60,43,17,J2
1486,2012,40,大分トリニータ,4,64.0,39,19,7,13,55,40,15,J2
1487,2012,40,横浜ＦＣ,5,64.0,39,19,7,13,55,43,12,J2
1488,2012,40,ジェフユナイテッド千葉,6,63.0,39,18,9,12,54,33,21,J2
1489,2012,40,東京ヴェルディ,7,63.0,39,19,6,14,63,43,20,J2
1490,2012,40,モンテディオ山形,8,61.0,39,16,13,10,51,42,9,J2
1491,2012,40,松本山雅ＦＣ,9,58.0,39,15,13,11,44,38,6,J2
1492,2012,41,ヴァンフォーレ甲府,1,82.0,40,23,13,4,61,35,26,J2
1493,2012,41,ファジアーノ岡山,10,59.0,40,15,14,11,37,33,4,J2
1494,2012,41,松本山雅ＦＣ,11,58.0,40,15,13,12,46,41,5,J2
1495,2012,41,ギラヴァンツ北九州,12,58.0,40,17,7,16,50,46,4,J2
1496,2012,41,水戸ホーリーホック,13,55.0,40,15,10,15,45,45,0,J2
1497,2012,41,ロアッソ熊本,14,55.0,40,15,10,15,40,45,-5,J2
1498,2012,41,徳島ヴォルティス,15,50.0,40,13,11,16,45,46,-1,J2
1499,2012,41,ザスパクサツ群馬,16,47.0,40,12,11,17,30,41,-11,J2
1500,2012,41,愛媛ＦＣ,17,44.0,40,10,14,16,43,45,-2,J2
1501,2012,41,アビスパ福岡,18,41.0,40,9,14,17,52,64,-12,J2
1502,2012,41,カターレ富山,19,35.0,40,8,11,21,35,57,-22,J2
1503,2012,41,京都サンガF.C.,2,70.0,40,22,4,14,59,45,14,J2
1504,2012,41,ガイナーレ鳥取,20,35.0,40,10,5,25,31,76,-45,J2
1505,2012,41,ＦＣ岐阜,21,34.0,40,7,13,20,25,52,-27,J2
1506,2012,41,ＦＣ町田ゼルビア,22,31.0,40,7,10,23,33,63,-30,J2
1507,2012,41,湘南ベルマーレ,3,69.0,40,18,15,7,62,43,19,J2
1508,2012,41,大分トリニータ,4,67.0,40,20,7,13,56,40,16,J2
1509,2012,41,横浜ＦＣ,5,67.0,40,20,7,13,58,43,15,J2
1510,2012,41,ジェフユナイテッド千葉,6,66.0,40,19,9,12,56,33,23,J2
1511,2012,41,東京ヴェルディ,7,63.0,40,19,6,15,64,45,19,J2
1512,2012,41,モンテディオ山形,8,61.0,40,16,13,11,51,44,7,J2
1513,2012,41,栃木ＳＣ,9,60.0,40,17,9,14,48,45,3,J2
1514,2012,42,ヴァンフォーレ甲府,1,85.0,41,24,13,4,63,35,28,J2
1515,2012,42,モンテディオ山形,10,61.0,41,16,13,12,51,47,4,J2
1516,2012,42,栃木ＳＣ,11,60.0,41,17,9,15,49,47,2,J2
1517,2012,42,松本山雅ＦＣ,12,58.0,41,15,13,13,46,43,3,J2
1518,2012,42,水戸ホーリーホック,13,56.0,41,15,11,15,46,46,0,J2
1519,2012,42,ロアッソ熊本,14,55.0,41,15,10,16,40,47,-7,J2
1520,2012,42,徳島ヴォルティス,15,51.0,41,13,12,16,45,46,-1,J2
1521,2012,42,愛媛ＦＣ,16,47.0,41,11,14,16,46,46,0,J2
1522,2012,42,ザスパクサツ群馬,17,47.0,41,12,11,18,31,44,-13,J2
1523,2012,42,アビスパ福岡,18,41.0,41,9,14,18,52,66,-14,J2
1524,2012,42,カターレ富山,19,35.0,41,8,11,22,35,58,-23,J2
1525,2012,42,京都サンガF.C.,2,73.0,41,23,4,14,61,45,16,J2
1526,2012,42,ＦＣ岐阜,20,35.0,41,7,14,20,25,52,-27,J2
1527,2012,42,ガイナーレ鳥取,21,35.0,41,10,5,26,31,77,-46,J2
1528,2012,42,ＦＣ町田ゼルビア,22,32.0,41,7,11,23,34,64,-30,J2
1529,2012,42,湘南ベルマーレ,3,72.0,41,19,15,7,63,43,20,J2
1530,2012,42,大分トリニータ,4,70.0,41,21,7,13,59,40,19,J2
1531,2012,42,横浜ＦＣ,5,70.0,41,21,7,13,59,43,16,J2
1532,2012,42,ジェフユナイテッド千葉,6,69.0,41,20,9,12,58,33,25,J2
1533,2012,42,東京ヴェルディ,7,63.0,41,19,6,16,64,46,18,J2
1534,2012,42,ファジアーノ岡山,8,62.0,41,16,14,11,39,34,5,J2
1535,2012,42,ギラヴァンツ北九州,9,61.0,41,18,7,16,51,46,5,J2
1536,2013,1,サンフレッチェ広島,10,0.0,0,0,0,0,0,0,0,J1
1537,2013,1,横浜Ｆ・マリノス,10,0.0,0,0,0,0,0,0,0,J1
1538,2013,1,川崎フロンターレ,10,0.0,0,0,0,0,0,0,0,J1
1539,2013,1,セレッソ大阪,10,0.0,0,0,0,0,0,0,0,J1
1540,2013,1,鹿島アントラーズ,10,0.0,0,0,0,0,0,0,0,J1
1541,2013,1,浦和レッズ,10,0.0,0,0,0,0,0,0,0,J1
1542,2013,1,アルビレックス新潟,10,0.0,0,0,0,0,0,0,0,J1
1543,2013,1,ＦＣ東京,10,0.0,0,0,0,0,0,0,0,J1
1544,2013,1,清水エスパルス,10,0.0,0,0,0,0,0,0,0,J1
1545,2013,1,柏レイソル,10,0.0,0,0,0,0,0,0,0,J1
1546,2013,1,名古屋グランパス,10,0.0,0,0,0,0,0,0,0,J1
1547,2013,1,サガン鳥栖,10,0.0,0,0,0,0,0,0,0,J1
1548,2013,1,ベガルタ仙台,10,0.0,0,0,0,0,0,0,0,J1
1549,2013,1,大宮アルディージャ,10,0.0,0,0,0,0,0,0,0,J1
1550,2013,1,ヴァンフォーレ甲府,10,0.0,0,0,0,0,0,0,0,J1
1551,2013,1,湘南ベルマーレ,10,0.0,0,0,0,0,0,0,0,J1
1552,2013,1,ジュビロ磐田,10,0.0,0,0,0,0,0,0,0,J1
1553,2013,1,大分トリニータ,10,0.0,0,0,0,0,0,0,0,J1
1554,2013,2,横浜Ｆ・マリノス,1,3.0,1,1,0,0,4,2,2,J1
1555,2013,2,サンフレッチェ広島,14,0.0,1,0,0,1,1,2,-1,J1
1556,2013,2,大分トリニータ,14,0.0,1,0,0,1,1,2,-1,J1
1557,2013,2,アルビレックス新潟,16,0.0,1,0,0,1,0,1,-1,J1
1558,2013,2,湘南ベルマーレ,17,0.0,1,0,0,1,2,4,-2,J1
1559,2013,2,川崎フロンターレ,18,0.0,1,0,0,1,1,3,-2,J1
1560,2013,2,柏レイソル,2,3.0,1,1,0,0,3,1,2,J1
1561,2013,2,浦和レッズ,3,3.0,1,1,0,0,2,1,1,J1
1562,2013,2,ＦＣ東京,3,3.0,1,1,0,0,2,1,1,J1
1563,2013,2,セレッソ大阪,5,3.0,1,1,0,0,1,0,1,J1
1564,2013,2,大宮アルディージャ,6,1.0,1,0,1,0,2,2,0,J1
1565,2013,2,清水エスパルス,6,1.0,1,0,1,0,2,2,0,J1
1566,2013,2,ベガルタ仙台,8,1.0,1,0,1,0,1,1,0,J1
1567,2013,2,鹿島アントラーズ,8,1.0,1,0,1,0,1,1,0,J1
1568,2013,2,ヴァンフォーレ甲府,8,1.0,1,0,1,0,1,1,0,J1
1569,2013,2,ジュビロ磐田,8,1.0,1,0,1,0,1,1,0,J1
1570,2013,2,名古屋グランパス,8,1.0,1,0,1,0,1,1,0,J1
1571,2013,2,サガン鳥栖,8,1.0,1,0,1,0,1,1,0,J1
1572,2013,3,横浜Ｆ・マリノス,1,6.0,2,2,0,0,9,2,7,J1
1573,2013,3,ベガルタ仙台,10,1.0,2,0,1,1,3,4,-1,J1
1574,2013,3,ヴァンフォーレ甲府,11,1.0,2,0,1,1,2,3,-1,J1
1575,2013,3,大分トリニータ,11,1.0,2,0,1,1,2,3,-1,J1
1576,2013,3,ジュビロ磐田,13,1.0,2,0,1,1,1,2,-1,J1
1577,2013,3,名古屋グランパス,13,1.0,2,0,1,1,1,2,-1,J1
1578,2013,3,湘南ベルマーレ,15,1.0,2,0,1,1,3,5,-2,J1
