,年度,年月日,カテゴリ,節,H_team,A_team,スコア,スタジアム,K/O時刻,入場者数,インターネット中継・TV放送
9546,2021,20210407,J1,８,ガンバ大阪,アビスパ福岡,0-0,パナスタ,19:03,5604.0,ＤＡＺＮ
9547,2021,20210407,J1,８,ヴィッセル神戸,大分トリニータ,1-0,ノエスタ,19:03,5180.0,ＤＡＺＮ
9548,2021,20210407,J1,８,徳島ヴォルティス,ベガルタ仙台,1-0,鳴門大塚,19:03,3515.0,ＤＡＺＮ
9549,2021,20210407,J1,８,ＦＣ東京,北海道コンサドーレ札幌,2-1,味スタ,19:03,6236.0,ＤＡＺＮ
9550,2021,20210410,J1,９,サンフレッチェ広島,湘南ベルマーレ,0-1,Ｅスタ,14:03,7085.0,ＤＡＺＮ
9551,2021,20210410,J1,９,セレッソ大阪,アビスパ福岡,2-2,ヤンマー,15:03,4607.0,ＤＡＺＮ
9552,2021,20210410,J2,７,ブラウブリッツ秋田,大宮アルディージャ,0-0,ソユスタ,13:03,1738.0,ＤＡＺＮ
9553,2021,20210410,J2,７,ザスパクサツ群馬,Ｖ・ファーレン長崎,1-2,正田スタ,14:03,1846.0,ＤＡＺＮ／群馬テレビ
9554,2021,20210410,J2,７,ヴァンフォーレ甲府,ギラヴァンツ北九州,1-1,ＪＩＴス,14:03,4096.0,ＤＡＺＮ
9555,2021,20210410,J2,７,ジュビロ磐田,松本山雅ＦＣ,4-1,ヤマハ,14:03,5392.0,ＤＡＺＮ／静岡放送
9556,2021,20210410,J2,７,東京ヴェルディ,レノファ山口ＦＣ,3-1,味スタ,16:03,2377.0,ＤＡＺＮ
9557,2021,20210410,J3,５,藤枝ＭＹＦＣ,ＡＣ長野パルセイロ,1-1,藤枝サ,13:03,1753.0,ＤＡＺＮ
9558,2021,20210411,J1,９,北海道コンサドーレ札幌,鹿島アントラーズ,2-2,札幌ド,13:08,10342.0,ＤＡＺＮ／ＮＨＫ札幌
9559,2021,20210411,J1,９,ＦＣ東京,川崎フロンターレ,2-4,味スタ,14:03,17615.0,ＤＡＺＮ
9560,2021,20210411,J1,９,ベガルタ仙台,横浜Ｆ・マリノス,0-0,ユアスタ,14:04,4355.0,ＤＡＺＮ
9561,2021,20210411,J1,９,大分トリニータ,名古屋グランパス,0-3,昭和電ド,15:03,5919.0,ＤＡＺＮ
9562,2021,20210411,J1,９,サガン鳥栖,横浜ＦＣ,3-0,駅スタ,15:03,7334.0,ＤＡＺＮ
9563,2021,20210411,J1,９,浦和レッズ,徳島ヴォルティス,1-0,埼玉,16:01,9972.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１／テレ玉
9564,2021,20210411,J1,９,柏レイソル,ガンバ大阪,1-0,三協Ｆ柏,17:03,5555.0,ＤＡＺＮ
9565,2021,20210411,J1,９,ヴィッセル神戸,清水エスパルス,1-1,ノエスタ,17:03,8350.0,ＤＡＺＮ
9566,2021,20210411,J2,７,栃木ＳＣ,ＳＣ相模原,0-0,栃木グ,14:03,2919.0,ＤＡＺＮ
9567,2021,20210411,J2,７,ツエーゲン金沢,ジェフユナイテッド千葉,0-1,石川西部,14:03,2522.0,ＤＡＺＮ
9568,2021,20210411,J2,７,モンテディオ山形,アルビレックス新潟,0-2,ＮＤスタ,14:03,5289.0,ＤＡＺＮ
9569,2021,20210411,J2,７,ＦＣ町田ゼルビア,京都サンガF.C.,0-1,Ｇスタ,14:03,2160.0,ＤＡＺＮ
9570,2021,20210411,J2,７,水戸ホーリーホック,ＦＣ琉球,0-2,Ｋｓスタ,14:03,2401.0,ＤＡＺＮ
9571,2021,20210411,J2,７,愛媛ＦＣ,ファジアーノ岡山,2-2,ニンスタ,16:03,1498.0,ＤＡＺＮ／南海放送（録）
9572,2021,20210411,J3,５,ヴァンラーレ八戸,いわてグルージャ盛岡,0-3,プラスタ,13:03,1502.0,ＤＡＺＮ
9573,2021,20210411,J3,５,福島ユナイテッドＦＣ,ロアッソ熊本,1-2,とうスタ,13:03,703.0,ＤＡＺＮ
9574,2021,20210411,J3,５,Ｙ．Ｓ．Ｃ．Ｃ．横浜,鹿児島ユナイテッドＦＣ,0-0,ニッパツ,13:03,1386.0,ＤＡＺＮ
9575,2021,20210411,J3,５,カマタマーレ讃岐,カターレ富山,2-3,ピカスタ,14:03,1076.0,ＤＡＺＮ
9576,2021,20210411,J3,５,テゲバジャーロ宮崎,ガイナーレ鳥取,2-1,ユニスタ,14:03,801.0,ＤＡＺＮ
9577,2021,20210412,Ｊエリートリーグ グループＡ,２,水戸ホーリーホック,浦和レッズ,2-0,城里,14:02,41.0,なし
9578,2021,20210414,J1,１８,セレッソ大阪,徳島ヴォルティス,1-2,ヤンマー,18:03,2711.0,ＤＡＺＮ
9579,2021,20210414,J1,１８,サガン鳥栖,ガンバ大阪,0-1,駅スタ,19:03,4512.0,ＤＡＺＮ
9580,2021,20210414,J1,１９,川崎フロンターレ,アビスパ福岡,3-1,等々力,19:03,6958.0,ＤＡＺＮ
9581,2021,20210414,J1,１９,名古屋グランパス,サンフレッチェ広島,1-0,豊田ス,19:33,7986.0,ＤＡＺＮ
9582,2021,20210416,J1,１０,北海道コンサドーレ札幌,横浜Ｆ・マリノス,1-3,札幌ド,19:03,9222.0,ＤＡＺＮ
9583,2021,20210417,J1,１０,大分トリニータ,柏レイソル,0-1,昭和電ド,14:01,5237.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１
9584,2021,20210417,J1,１０,徳島ヴォルティス,鹿島アントラーズ,0-1,鳴門大塚,14:03,5748.0,ＤＡＺＮ
9585,2021,20210417,J1,１０,横浜ＦＣ,ベガルタ仙台,2-2,ニッパツ,14:03,2997.0,ＤＡＺＮ
9586,2021,20210417,J1,１０,アビスパ福岡,ＦＣ東京,1-0,ベススタ,14:03,4981.0,ＤＡＺＮ
9587,2021,20210417,J1,１０,湘南ベルマーレ,ヴィッセル神戸,0-0,レモンＳ,15:03,4796.0,ＤＡＺＮ
9588,2021,20210417,J2,８,ブラウブリッツ秋田,モンテディオ山形,0-0,ソユスタ,13:03,1777.0,ＤＡＺＮ／秋田テレビ
9589,2021,20210417,J2,８,京都サンガF.C.,ギラヴァンツ北九州,6-1,サンガＳ,14:03,3220.0,ＤＡＺＮ／ＫＢＳ京都（録）
9590,2021,20210417,J2,８,アルビレックス新潟,ツエーゲン金沢,1-0,デンカＳ,14:03,10148.0,ＤＡＺＮ
9591,2021,20210417,J2,８,レノファ山口ＦＣ,ザスパクサツ群馬,1-0,みらスタ,14:03,2256.0,ＤＡＺＮ
9592,2021,20210417,J2,８,Ｖ・ファーレン長崎,ＦＣ町田ゼルビア,0-3,トラスタ,14:03,4056.0,ＤＡＺＮ
9593,2021,20210417,J2,８,大宮アルディージャ,愛媛ＦＣ,0-1,ＮＡＣＫ,14:03,3197.0,ＤＡＺＮ
9594,2021,20210417,J2,８,ジェフユナイテッド千葉,栃木ＳＣ,0-0,フクアリ,14:03,3777.0,ＤＡＺＮ
9595,2021,20210417,J2,８,松本山雅ＦＣ,ヴァンフォーレ甲府,3-3,サンアル,14:03,4822.0,ＤＡＺＮ
9596,2021,20210417,J2,８,ファジアーノ岡山,水戸ホーリーホック,1-2,Ｃスタ,16:03,2902.0,ＤＡＺＮ／ＮＨＫ岡山
9597,2021,20210417,J2,８,ＦＣ琉球,東京ヴェルディ,2-0,タピスタ,17:03,2308.0,ＤＡＺＮ
9598,2021,20210418,J1,１０,川崎フロンターレ,サンフレッチェ広島,1-1,等々力,14:03,9720.0,ＤＡＺＮ
9599,2021,20210418,J1,１０,セレッソ大阪,浦和レッズ,1-0,ヤンマー,15:03,4672.0,ＤＡＺＮ
9600,2021,20210418,J1,１０,名古屋グランパス,サガン鳥栖,1-2,豊田ス,15:03,9552.0,ＤＡＺＮ
9601,2021,20210418,J1,１０,ガンバ大阪,清水エスパルス,0-0,パナスタ,17:03,4819.0,ＤＡＺＮ
9602,2021,20210418,J2,８,ＳＣ相模原,ジュビロ磐田,1-2,ギオンス,13:03,3922.0,ＤＡＺＮ
9603,2021,20210418,Ｊユースリーグ グループＦ,２,ＡＣ長野パルセイロ,ツエーゲン金沢,4-5,リバー,13:32,100.0,なし
9604,2021,20210420,ＹＬＣ グループステージＡグループ,３,鹿島アントラーズ,北海道コンサドーレ札幌,3-0,カシマ,19:03,4477.0,フジテレビＯＮＥ／ＦＯＤ／スカパー！オンデマンド
9605,2021,20210421,ＹＬＣ グループステージＡグループ,３,サガン鳥栖,アビスパ福岡,0-1,駅スタ,19:03,4227.0,スカパー！／スカパー！オンデマンド
9606,2021,20210421,ＹＬＣ グループステージＢグループ,３,ヴィッセル神戸,徳島ヴォルティス,0-1,ノエスタ,18:03,2184.0,スカパー！／スカパー！オンデマンド
9607,2021,20210421,ＹＬＣ グループステージＢグループ,３,大分トリニータ,ＦＣ東京,0-1,昭和電ド,19:03,2806.0,フジテレビＮＥＸＴ／ＦＯＤ／スカパー！オンデマンド
9608,2021,20210421,ＹＬＣ グループステージＣグループ,３,柏レイソル,湘南ベルマーレ,1-1,三協Ｆ柏,18:03,2152.0,スカパー！／スカパー！オンデマンド
9609,2021,20210421,ＹＬＣ グループステージＣグループ,３,横浜ＦＣ,浦和レッズ,1-2,ニッパツ,19:03,2481.0,フジテレビＯＮＥ／ＦＯＤ／スカパー！オンデマンド
9610,2021,20210421,ＹＬＣ グループステージＤグループ,３,清水エスパルス,横浜Ｆ・マリノス,0-0,アイスタ,19:03,3466.0,フジテレビＴＷＯ／ＦＯＤ／スカパー！オンデマンド
9611,2021,20210421,ＹＬＣ グループステージＤグループ,３,サンフレッチェ広島,ベガルタ仙台,0-1,Ｅスタ,19:03,1739.0,スカパー！／スカパー！オンデマンド
9612,2021,20210421,J2,９,東京ヴェルディ,京都サンガF.C.,0-2,味フィ西,18:03,1789.0,ＤＡＺＮ
9613,2021,20210421,J2,９,栃木ＳＣ,アルビレックス新潟,2-2,カンセキ,19:03,2951.0,ＤＡＺＮ
9614,2021,20210421,J2,９,水戸ホーリーホック,ジェフユナイテッド千葉,0-1,Ｋｓスタ,19:03,1677.0,ＤＡＺＮ
9615,2021,20210421,J2,９,ツエーゲン金沢,ブラウブリッツ秋田,2-1,石川西部,19:03,1426.0,ＤＡＺＮ
9616,2021,20210421,J2,９,ジュビロ磐田,大宮アルディージャ,3-2,ヤマハ,19:03,3773.0,ＤＡＺＮ
9617,2021,20210421,J2,９,ギラヴァンツ北九州,レノファ山口ＦＣ,0-0,ミクスタ,19:03,2921.0,ＤＡＺＮ
9618,2021,20210421,J2,９,ザスパクサツ群馬,ファジアーノ岡山,1-0,正田スタ,19:03,975.0,ＤＡＺＮ
9619,2021,20210421,J2,９,ヴァンフォーレ甲府,ＳＣ相模原,2-0,ＪＩＴス,19:03,3340.0,ＤＡＺＮ
9620,2021,20210421,J2,９,愛媛ＦＣ,松本山雅ＦＣ,3-1,ニンスタ,19:03,915.0,ＤＡＺＮ／南海放送（録）
9621,2021,20210421,J2,９,モンテディオ山形,Ｖ・ファーレン長崎,1-3,ＮＤスタ,19:03,2451.0,ＤＡＺＮ
9622,2021,20210421,J2,９,ＦＣ町田ゼルビア,ＦＣ琉球,3-0,Ｇスタ,19:03,1432.0,ＤＡＺＮ
9623,2021,20210421,J3,４,ガイナーレ鳥取,ＦＣ岐阜,0-1,Ａｘｉｓ,19:03,762.0,ＤＡＺＮ
9624,2021,20210422,J1,１１,名古屋グランパス,ガンバ大阪,2-0,豊田ス,19:33,7463.0,ＤＡＺＮ
9625,2021,20210424,J1,１１,北海道コンサドーレ札幌,ベガルタ仙台,2-1,札幌厚別,13:03,4336.0,ＤＡＺＮ
9626,2021,20210424,J1,１１,横浜Ｆ・マリノス,横浜ＦＣ,5-0,日産ス,14:01,12297.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１
9627,2021,20210424,J1,１１,ＦＣ東京,サガン鳥栖,1-2,味スタ,14:03,4914.0,ＤＡＺＮ
9628,2021,20210424,J1,１１,サンフレッチェ広島,アビスパ福岡,1-2,Ｅスタ,14:03,7290.0,ＤＡＺＮ
9629,2021,20210424,J1,１１,柏レイソル,徳島ヴォルティス,5-1,三協Ｆ柏,16:03,4374.0,ＤＡＺＮ
9630,2021,20210424,J1,１１,鹿島アントラーズ,ヴィッセル神戸,1-1,カシマ,17:03,10223.0,ＤＡＺＮ
9631,2021,20210424,J2,１０,愛媛ＦＣ,アルビレックス新潟,0-2,ニンスタ,14:03,1491.0,ＤＡＺＮ／ＮＨＫ松山／南海放送（録）
9632,2021,20210425,J1,１１,清水エスパルス,湘南ベルマーレ,1-1,アイスタ,14:03,7767.0,ＤＡＺＮ
9633,2021,20210425,J1,１１,浦和レッズ,大分トリニータ,3-2,埼玉,16:03,9270.0,ＤＡＺＮ
9634,2021,20210425,J2,１０,ブラウブリッツ秋田,水戸ホーリーホック,1-0,ソユスタ,13:03,1319.0,ＤＡＺＮ
9635,2021,20210425,J2,１０,ツエーゲン金沢,栃木ＳＣ,1-1,石川西部,14:03,2413.0,ＤＡＺＮ
9636,2021,20210425,J2,１０,モンテディオ山形,ジュビロ磐田,1-0,ＮＤスタ,14:03,4430.0,ＤＡＺＮ
9637,2021,20210425,J2,１０,Ｖ・ファーレン長崎,東京ヴェルディ,1-1,トラスタ,14:03,4468.0,ＤＡＺＮ
9638,2021,20210425,J2,１０,ファジアーノ岡山,ギラヴァンツ北九州,1-0,Ｃスタ,14:03,3547.0,ＤＡＺＮ／山陽放送
9639,2021,20210425,J2,１０,松本山雅ＦＣ,ザスパクサツ群馬,1-0,サンアル,14:03,6770.0,ＤＡＺＮ
9640,2021,20210425,J2,１０,レノファ山口ＦＣ,京都サンガF.C.,0-2,みらスタ,14:03,2946.0,ＤＡＺＮ
9641,2021,20210425,J2,１０,大宮アルディージャ,ＦＣ町田ゼルビア,0-1,ＮＡＣＫ,14:03,3828.0,ＤＡＺＮ
9642,2021,20210425,J2,１０,ジェフユナイテッド千葉,ＳＣ相模原,0-1,フクアリ,14:03,4114.0,ＤＡＺＮ
9643,2021,20210425,J2,１０,ＦＣ琉球,ヴァンフォーレ甲府,1-0,タピスタ,17:03,2333.0,ＤＡＺＮ
9644,2021,20210425,J3,６,ＦＣ今治,Ｙ．Ｓ．Ｃ．Ｃ．横浜,1-1,夢スタ,13:03,1658.0,ＤＡＺＮ／南海放送（録）
9645,2021,20210425,J3,６,ガイナーレ鳥取,カマタマーレ讃岐,1-0,Ａｘｉｓ,13:03,1121.0,ＤＡＺＮ
9646,2021,20210425,J3,６,アスルクラロ沼津,藤枝ＭＹＦＣ,1-1,愛鷹,13:03,2081.0,ＤＡＺＮ
9647,2021,20210425,J3,６,鹿児島ユナイテッドＦＣ,テゲバジャーロ宮崎,1-0,白波スタ,13:05,4351.0,ＤＡＺＮ／南日本放送
9648,2021,20210425,J3,６,カターレ富山,ＦＣ岐阜,1-0,富山,14:03,3145.0,ＤＡＺＮ
9649,2021,20210425,J3,６,ロアッソ熊本,ヴァンラーレ八戸,2-2,えがおＳ,14:03,2368.0,ＤＡＺＮ
9650,2021,20210425,Ｊユースリーグ グループＪ,３,サガン鳥栖,テゲバジャーロ宮崎,10-1,佐賀健康,13:00,20.0,なし
9651,2021,20210428,ＹＬＣ グループステージＡグループ,４,北海道コンサドーレ札幌,アビスパ福岡,1-1,札幌ド,19:03,4446.0,スカパー！／スカパー！オンデマンド
9652,2021,20210428,ＹＬＣ グループステージＡグループ,４,サガン鳥栖,鹿島アントラーズ,2-2,駅スタ,19:03,3402.0,スカパー！／スカパー！オンデマンド
9653,2021,20210428,ＹＬＣ グループステージＢグループ,４,ヴィッセル神戸,大分トリニータ,0-0,ノエスタ,18:03,0.0,スカパー！／スカパー！オンデマンド
9654,2021,20210428,ＹＬＣ グループステージＢグループ,４,徳島ヴォルティス,ＦＣ東京,1-1,鳴門大塚,19:03,1969.0,スカパー！／スカパー！オンデマンド
9655,2021,20210428,ＹＬＣ グループステージＣグループ,４,浦和レッズ,湘南ベルマーレ,0-0,埼玉,18:03,4231.0,フジテレビＮＥＸＴ／ＦＯＤ／スカパー！オンデマンド
9656,2021,20210428,ＹＬＣ グループステージＣグループ,４,横浜ＦＣ,柏レイソル,2-0,ニッパツ,19:03,1891.0,スカパー！／スカパー！オンデマンド
9657,2021,20210428,ＹＬＣ グループステージＤグループ,４,ベガルタ仙台,横浜Ｆ・マリノス,2-5,ユアスタ,18:03,1953.0,スカパー！／スカパー！オンデマンド
9658,2021,20210428,ＹＬＣ グループステージＤグループ,４,清水エスパルス,サンフレッチェ広島,1-2,アイスタ,19:03,3511.0,スカパー！／スカパー！オンデマンド
9659,2021,20210429,J1,２２,名古屋グランパス,川崎フロンターレ,0-4,豊田ス,15:03,9693.0,ＤＡＺＮ
9660,2021,20210429,Ｊユースリーグ グループＣ,１,横浜ＦＣ,横浜Ｆ・マリノス,2-4,ＹＬＴＣ,16:30,0.0,なし
9661,2021,20210429,Ｊユースリーグ グループＧ,１,ジュビロ磐田,藤枝ＭＹＦＣ,7-0,ゆめりあ,10:00,0.0,なし
9662,2021,20210501,J1,１２,アビスパ福岡,浦和レッズ,2-0,ベススタ,14:01,6906.0,ＤＡＺＮ／ＮＨＫ　ＢＳ１
9663,2021,20210501,J1,１２,ベガルタ仙台,柏レイソル,1-0,ユアスタ,14:03,4292.0,ＤＡＺＮ／ＮＨＫ仙台
9664,2021,20210501,J1,１２,ＦＣ東京,横浜Ｆ・マリノス,0-3,味スタ,14:03,0.0,ＤＡＺＮ
9665,2021,20210501,J1,１２,ヴィッセル神戸,サンフレッチェ広島,3-0,ノエスタ,15:03,0.0,ＤＡＺＮ
9666,2021,20210501,J1,１２,サガン鳥栖,徳島ヴォルティス,2-0,駅スタ,16:03,6950.0,ＤＡＺＮ
9667,2021,20210501,J1,１２,横浜ＦＣ,鹿島アントラーズ,0-3,ニッパツ,17:33,4896.0,ＤＡＺＮ
9668,2021,20210501,J2,１１,ブラウブリッツ秋田,ファジアーノ岡山,0-1,ソユスタ,13:03,1427.0,ＤＡＺＮ
9669,2021,20210501,J2,１１,京都サンガF.C.,愛媛ＦＣ,3-2,サンガＳ,14:03,0.0,ＤＡＺＮ
9670,2021,20210501,J2,１１,ザスパクサツ群馬,モンテディオ山形,1-2,正田スタ,14:03,2084.0,ＤＡＺＮ／群馬テレビ
9671,2021,20210501,J2,１１,ヴァンフォーレ甲府,ツエーゲン金沢,2-0,ＪＩＴス,14:03,4283.0,ＤＡＺＮ
9672,2021,20210501,J2,１１,アルビレックス新潟,ジェフユナイテッド千葉,2-0,デンカＳ,14:03,12522.0,ＤＡＺＮ／ＮＨＫ新潟
9673,2021,20210501,J2,１１,ジュビロ磐田,栃木ＳＣ,3-2,ヤマハ,14:03,5396.0,ＤＡＺＮ
9674,2021,20210501,J2,１１,ギラヴァンツ北九州,松本山雅ＦＣ,1-2,ミクスタ,14:03,2739.0,ＤＡＺＮ
9675,2021,20210501,J2,１１,ＳＣ相模原,ＦＣ琉球,1-5,ギオンス,15:03,1608.0,ＤＡＺＮ
9676,2021,20210501,J3,７,藤枝ＭＹＦＣ,カターレ富山,1-1,藤枝サ,13:03,1044.0,ＤＡＺＮ
9677,2021,20210501,J3,７,カマタマーレ讃岐,アスルクラロ沼津,1-0,ピカスタ,15:04,1392.0,ＤＡＺＮ／西日本放送
9678,2021,20210501,Ｊユースリーグ グループＢ,１,水戸ホーリーホック,湘南ベルマーレ,7-0,ツイン,13:11,32.0,なし
9679,2021,20210501,Ｊユースリーグ グループＣ,３,横浜Ｆ・マリノス,川崎フロンターレ,3-6,横国,17:00,0.0,なし
9680,2021,20210502,J1,１２,大分トリニータ,清水エスパルス,1-0,昭和電ド,14:03,7246.0,ＤＡＺＮ
9681,2021,20210502,J1,１２,セレッソ大阪,ガンバ大阪,1-1,ヤンマー,15:03,0.0,ＤＡＺＮ
9682,2021,20210502,J1,１２,湘南ベルマーレ,北海道コンサドーレ札幌,0-0,レモンＳ,15:03,4956.0,ＤＡＺＮ
9683,2021,20210502,J2,１１,水戸ホーリーホック,Ｖ・ファーレン長崎,1-0,Ｋｓスタ,14:03,2799.0,ＤＡＺＮ
9684,2021,20210502,J2,１１,ＦＣ町田ゼルビア,レノファ山口ＦＣ,0-2,Ｇスタ,15:03,0.0,ＤＡＺＮ
9685,2021,20210502,J2,１１,東京ヴェルディ,大宮アルディージャ,1-1,味スタ,15:03,0.0,ＤＡＺＮ
9686,2021,20210502,J3,７,テゲバジャーロ宮崎,ＦＣ今治,2-1,ユニスタ,13:03,1392.0,ＤＡＺＮ
9687,2021,20210502,J3,７,いわてグルージャ盛岡,鹿児島ユナイテッドＦＣ,2-1,いわスタ,13:03,824.0,ＤＡＺＮ／テレビ岩手
9688,2021,20210502,J3,７,ヴァンラーレ八戸,ガイナーレ鳥取,2-0,プラスタ,13:03,667.0,ＤＡＺＮ
9689,2021,20210502,J3,７,ＡＣ長野パルセイロ,福島ユナイテッドＦＣ,0-1,長野Ｕ,17:03,2673.0,ＤＡＺＮ
9690,2021,20210502,J3,７,ＦＣ岐阜,ロアッソ熊本,0-1,長良川,19:03,3678.0,ＤＡＺＮ
9691,2021,20210502,Ｊユースリーグ グループＩ,３,ガイナーレ鳥取,愛媛ＦＣ,0-3,養和会Ｆ,13:58,0.0,なし
9692,2021,20210504,J1,１２,川崎フロンターレ,名古屋グランパス,3-2,等々力,15:03,4954.0,ＤＡＺＮ
9693,2021,20210505,ＹＬＣ グループステージＡグループ,５,北海道コンサドーレ札幌,サガン鳥栖,2-1,札幌ド,14:03,7507.0,スカパー！／スカパー！オンデマンド
9694,2021,20210505,ＹＬＣ グループステージＡグループ,５,鹿島アントラーズ,アビスパ福岡,1-1,カシマ,15:03,8343.0,スカパー！／スカパー！オンデマンド
9695,2021,20210505,ＹＬＣ グループステージＢグループ,５,大分トリニータ,徳島ヴォルティス,1-1,昭和電ド,14:03,3987.0,スカパー！／スカパー！オンデマンド
9696,2021,20210505,ＹＬＣ グループステージＢグループ,５,ヴィッセル神戸,ＦＣ東京,0-0,ノエスタ,15:03,0.0,スカパー！／スカパー！オンデマンド
9697,2021,20210505,ＹＬＣ グループステージＣグループ,５,横浜ＦＣ,湘南ベルマーレ,1-1,ニッパツ,14:03,4004.0,スカパー！／スカパー！オンデマンド
9698,2021,20210505,ＹＬＣ グループステージＣグループ,５,柏レイソル,浦和レッズ,3-3,三協Ｆ柏,16:03,3775.0,フジテレビＮＥＸＴ／ＦＯＤ／スカパー！オンデマンド
9699,2021,20210505,ＹＬＣ グループステージＤグループ,５,清水エスパルス,ベガルタ仙台,4-1,アイスタ,14:03,5376.0,スカパー！／スカパー！オンデマンド
9700,2021,20210505,ＹＬＣ グループステージＤグループ,５,サンフレッチェ広島,横浜Ｆ・マリノス,1-1,Ｅスタ,14:03,4491.0,スカパー！／スカパー！オンデマンド
9701,2021,20210505,J2,１２,モンテディオ山形,ヴァンフォーレ甲府,2-2,ＮＤスタ,14:03,4695.0,ＤＡＺＮ
9702,2021,20210505,J2,１２,大宮アルディージャ,アルビレックス新潟,2-3,ＮＡＣＫ,14:03,4275.0,ＤＡＺＮ
