,年月日,カテゴリ,節,H_team,A_team,K/O時刻,H_rest_days,A_rest_days,H_監督,A_監督,H_順位,H_勝点,H_試合,H_勝,H_分,H_敗,H_得点,H_失点,H_得失点差,A_順位,A_勝点,A_試合,A_勝,A_分,A_敗,A_得点,A_失点,A_得失点差,train_test,y_H_goal,y_A_goal,y_goal_deff,y_even_flg,y_H_result,H_GK,H_DF,H_MF,H_FW,A_GK,A_DF,A_MF,A_FW
4438,20170422,1,8,356,340,14,6,6,179,221,14,8,7,2,2,3,6,9,-3,7,12,7,3,3,1,8,6,2,train,1,1,0,1,0,1,3,6,1,1,4,4,2
4439,20170422,1,8,333,322,15,6,6,197,174,11,9,7,3,0,4,9,10,-1,4,13,7,4,1,2,10,7,3,train,2,0,2,0,1,1,4,4,2,1,4,5,1
4440,20170422,1,8,328,334,19,6,6,223,285,13,8,7,2,2,3,10,10,0,3,15,7,5,0,2,10,6,4,train,1,0,1,0,1,1,4,4,2,1,4,4,2
4441,20170422,2,9,396,390,13,7,7,191,199,13,10,8,3,1,4,9,10,-1,6,14,8,4,2,2,9,8,1,train,1,1,0,1,0,1,3,5,2,1,3,4,3
4442,20170422,1,8,324,347,15,6,6,175,205,2,15,7,5,0,2,10,5,5,10,10,7,3,1,3,8,7,1,train,0,3,-3,0,2,1,4,4,2,1,4,5,1
4443,20170422,2,9,394,377,15,7,7,203,213,3,15,8,5,0,3,11,5,6,22,1,8,0,1,7,3,15,-12,train,3,1,2,0,1,1,3,4,3,1,3,6,1
4444,20170422,2,9,349,358,16,7,7,301,217,2,17,8,5,2,1,13,9,4,9,13,8,4,1,3,9,7,2,train,0,1,-1,0,2,1,3,4,3,1,3,4,3
4445,20170422,2,9,338,389,15,7,7,249,211,11,12,8,3,3,2,10,8,2,4,14,8,4,2,2,10,7,3,train,0,1,-1,0,2,1,4,4,2,1,3,5,2
4446,20170422,2,9,388,399,18,7,7,148,159,5,14,8,4,2,2,7,5,2,12,12,8,3,3,2,9,9,0,train,4,0,4,0,1,1,4,5,1,1,4,3,3
4447,20170422,1,8,348,323,16,6,6,184,138,16,5,7,1,2,4,7,12,-5,8,10,7,3,1,3,10,9,1,train,0,3,-3,0,2,1,4,4,2,1,4,5,1
4448,20170422,2,9,397,345,15,7,7,208,370,15,9,8,2,3,3,7,8,-1,8,13,8,4,1,3,11,9,2,train,1,0,1,0,1,1,3,4,3,1,3,6,1
4449,20170422,2,9,398,380,15,7,6,127,320,20,7,8,2,1,5,9,13,-4,7,13,8,4,1,3,10,6,4,train,1,1,0,1,0,1,4,4,2,1,4,4,2
4450,20170421,1,8,330,332,19,5,5,198,328,6,12,7,3,3,1,9,7,2,9,10,7,3,1,3,9,8,1,train,2,2,0,1,0,1,4,4,2,1,4,5,1
4451,20170421,1,8,331,355,19,5,5,297,209,5,12,7,3,3,1,13,8,5,18,1,7,0,1,6,2,11,-9,train,6,0,6,0,1,1,4,5,1,1,4,4,2
4452,20170416,2,8,286,395,13,8,8,234,218,18,6,7,1,3,3,9,9,0,15,8,7,2,2,3,6,8,-2,train,1,1,0,1,0,1,4,4,2,1,3,4,3
4453,20170416,1,7,356,348,13,4,4,179,184,12,8,6,2,2,2,6,7,-1,17,2,6,0,2,4,5,12,-7,train,0,2,-2,0,2,1,3,6,1,1,4,4,2
4454,20170416,1,7,332,355,13,4,4,328,209,9,9,6,3,0,3,8,7,1,18,0,6,0,0,6,1,10,-9,train,1,1,0,1,0,1,4,5,1,1,4,4,2
4455,20170416,1,7,354,330,13,4,8,169,198,14,7,6,2,1,3,5,9,-4,5,11,6,3,2,1,8,6,2,train,1,1,0,1,0,1,3,5,2,1,4,4,2
4456,20170416,1,7,340,331,14,4,9,221,297,6,11,6,3,2,1,6,4,2,4,11,6,3,2,1,11,6,5,train,2,2,0,1,0,1,4,4,2,1,5,3,2
4457,20170416,1,7,347,328,15,4,8,205,223,13,7,6,2,1,3,6,6,0,11,8,6,2,2,2,9,8,1,train,2,1,1,0,1,1,4,5,1,1,4,4,2
4458,20170416,1,7,329,322,17,4,4,212,174,16,4,6,1,1,4,3,7,-4,8,10,6,3,1,2,9,7,2,train,0,1,-1,0,2,1,3,6,1,1,4,5,1
4459,20170416,1,7,326,324,19,4,8,222,175,10,9,6,3,0,3,3,11,-8,3,12,6,4,0,2,6,4,2,train,1,4,-3,0,2,1,4,4,2,1,4,4,2
4460,20170416,1,7,323,325,14,8,9,138,309,7,10,6,3,1,2,10,8,2,2,13,6,4,1,1,20,7,13,train,0,1,-1,0,2,1,4,5,1,1,3,6,1
4461,20170416,2,8,371,380,18,7,8,139,320,20,5,7,1,2,4,6,12,-6,5,13,7,4,1,2,10,4,6,train,2,0,2,0,1,1,4,4,2,1,4,4,2
4462,20170416,3,5,249,327,13,14,21,126,122,4,7,3,2,1,0,5,2,3,5,7,3,2,1,0,4,1,3,train,3,1,2,0,1,1,4,5,1,1,4,5,1
4463,20170416,3,5,242,248,13,14,15,311,114,1,12,4,4,0,0,6,1,5,9,6,4,2,0,2,2,2,0,train,1,1,0,1,0,1,2,6,2,1,4,3,3
4464,20170416,3,5,178,367,14,14,15,219,98,2,9,4,3,0,1,8,2,6,11,4,3,1,1,1,2,2,0,train,2,1,1,0,1,1,4,4,2,1,4,4,2
4465,20170416,3,5,373,140,13,14,14,210,196,8,6,4,1,3,0,4,3,1,6,6,3,2,0,1,8,3,5,train,2,1,1,0,1,1,3,4,3,1,4,4,2
4466,20170416,1,7,334,333,16,4,4,285,197,1,15,6,5,0,1,9,4,5,15,6,6,2,0,4,7,9,-2,train,1,2,-1,0,2,1,4,4,2,1,4,4,2
4467,20170416,3,5,243,241,13,14,14,171,195,12,4,4,1,1,2,4,7,-3,13,4,4,1,1,2,5,12,-7,train,1,0,1,0,1,1,3,4,3,1,3,4,3
4468,20170416,3,5,335,264,13,14,15,113,206,3,9,4,3,0,1,6,3,3,10,4,4,1,1,2,4,3,1,train,0,0,0,1,0,1,3,6,1,1,4,5,1
4469,20170415,3,5,162,128,14,14,13,190,123,15,2,4,0,2,2,5,8,-3,14,3,4,1,0,3,3,6,-3,train,0,1,-1,0,2,1,4,4,2,1,4,5,1
4470,20170415,3,5,163,240,14,14,13,194,151,17,0,4,0,0,4,0,7,-7,7,6,4,2,0,2,4,2,2,train,0,2,-2,0,2,1,4,4,2,1,4,5,1
4471,20170415,2,8,349,379,16,6,7,301,229,2,16,7,5,1,1,10,6,4,14,8,7,2,2,3,7,8,-1,train,3,3,0,1,0,1,3,5,2,1,4,3,3
4472,20170415,2,8,338,388,15,7,7,249,148,11,9,7,2,3,2,9,8,1,4,14,7,4,2,1,7,4,3,train,1,0,1,0,1,1,4,4,2,1,4,4,2
4473,20170415,2,8,377,396,15,7,7,213,191,22,1,7,0,1,6,3,14,-11,17,7,7,2,1,4,8,10,-2,train,0,1,-1,0,2,1,3,4,3,1,3,5,2
4474,20170415,2,8,398,397,15,7,6,127,208,21,4,7,1,1,5,6,11,-5,12,9,7,2,3,2,5,5,0,train,3,2,1,0,1,1,3,4,3,1,3,4,3
4475,20170415,2,8,389,336,14,7,7,211,265,7,13,7,4,1,2,8,5,3,1,16,7,5,1,1,14,7,7,train,2,2,0,1,0,1,3,5,2,1,4,4,2
4476,20170415,2,8,358,302,14,6,7,217,306,9,10,7,3,1,3,8,7,1,16,8,7,2,2,3,6,9,-3,train,1,0,1,0,1,1,3,4,3,1,4,4,2
4477,20170415,2,8,263,399,14,7,7,185,159,19,6,7,1,3,3,6,10,-4,13,9,7,2,3,2,8,9,-1,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
4478,20170415,2,8,387,394,14,6,6,286,203,10,10,7,2,4,1,7,7,0,3,15,7,5,0,2,11,4,7,train,1,0,1,0,1,1,3,6,1,1,3,4,3
4479,20170415,2,8,345,390,19,7,7,370,199,6,13,7,4,1,2,11,8,3,8,11,7,3,2,2,8,8,0,train,0,1,-1,0,2,1,3,5,2,1,4,4,2
4480,20170409,2,7,387,358,17,7,8,286,217,13,7,6,1,4,1,4,5,-1,9,10,6,3,1,2,6,4,2,train,3,2,1,0,1,1,3,6,1,1,3,4,3
4481,20170409,2,7,397,371,15,8,8,208,139,16,6,6,1,3,2,4,5,-1,20,5,6,1,2,3,6,11,-5,train,1,0,1,0,1,1,3,4,3,1,4,5,1
4482,20170409,2,7,394,349,14,7,7,203,301,1,15,6,5,0,1,9,1,8,4,13,6,4,1,1,7,4,3,train,2,3,-1,0,2,1,3,4,3,1,3,5,2
4483,20170408,2,7,263,389,13,7,7,185,211,18,5,6,1,2,3,5,9,-4,5,12,6,4,0,2,7,4,3,train,1,1,0,1,0,1,4,4,2,1,3,5,2
4484,20170408,1,6,333,332,15,7,6,197,328,12,6,5,2,0,3,7,7,0,13,6,5,2,0,3,6,7,-1,train,0,2,-2,0,2,1,4,5,1,1,4,5,1
4485,20170408,1,6,355,334,15,7,7,209,285,18,0,5,0,0,5,1,8,-7,1,12,5,4,0,1,7,4,3,train,0,2,-2,0,2,1,4,4,2,1,4,4,2
4486,20170408,1,6,324,340,15,7,7,175,221,2,12,5,4,0,1,6,3,3,8,8,5,2,2,1,5,4,1,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
4487,20170408,1,6,328,348,15,7,7,223,184,14,5,5,1,2,2,6,8,-2,16,2,5,0,2,3,5,9,-4,train,3,0,3,0,1,1,4,4,2,1,4,4,2
4488,20170408,1,6,322,347,19,7,7,174,205,9,7,5,2,1,2,7,6,1,10,7,5,2,1,2,5,4,1,train,2,1,1,0,1,1,4,5,1,1,3,6,1
4489,20170408,1,6,354,323,19,6,7,169,138,15,4,5,1,1,3,3,8,-5,5,10,5,3,1,1,9,6,3,train,2,1,1,0,1,1,3,5,2,1,4,5,1
4490,20170408,2,7,379,396,14,7,7,229,191,17,5,6,1,2,3,5,7,-2,12,7,6,2,1,3,7,8,-1,train,2,1,1,0,1,1,4,3,3,1,3,5,2
4491,20170408,2,7,336,286,14,7,6,265,234,2,13,6,4,1,1,12,6,6,14,6,6,1,3,2,8,7,1,train,2,1,1,0,1,1,4,4,2,1,4,4,2
4492,20170408,2,7,380,345,14,7,6,320,370,8,10,6,3,1,2,7,4,3,3,13,6,4,1,1,11,5,6,train,3,0,3,0,1,1,4,5,1,1,3,7,0
4493,20170408,2,7,399,377,15,7,6,159,213,10,8,6,2,2,2,7,8,-1,22,0,6,0,0,6,2,13,-11,train,1,1,0,1,0,1,4,4,2,1,3,4,3
4494,20170408,2,7,388,398,17,6,7,148,127,7,11,6,3,2,1,5,4,1,21,4,6,1,1,4,6,9,-3,train,2,0,2,0,1,1,4,4,2,1,3,4,3
4495,20170408,2,7,390,338,18,6,7,199,249,6,11,6,3,2,1,7,5,2,15,6,6,1,3,2,6,7,-1,train,1,3,-2,0,2,1,3,4,3,1,4,4,2
4496,20170408,2,7,395,302,19,6,6,218,306,11,8,6,2,2,2,6,7,-1,18,5,6,1,2,3,5,9,-4,train,0,1,-1,0,2,1,3,4,3,1,4,4,2
4497,20170408,1,6,330,356,14,7,6,198,179,6,10,5,3,1,1,7,5,2,11,7,5,2,1,2,5,6,-1,train,1,1,0,1,0,1,4,4,2,1,3,6,1
4498,20170407,1,6,331,329,19,6,6,297,212,3,11,5,3,2,0,11,5,6,17,1,5,0,1,4,2,7,-5,train,0,1,-1,0,2,1,5,3,2,1,3,6,1
4499,20170407,1,6,325,326,19,6,5,309,222,4,10,5,3,1,1,13,7,6,7,9,5,3,0,2,3,4,-1,train,7,0,7,0,1,1,3,6,1,1,3,6,1
4500,20170402,2,6,345,387,13,8,7,370,286,4,10,5,3,1,1,9,5,4,11,7,5,1,4,0,4,3,1,train,2,0,2,0,1,1,3,6,1,1,3,6,1
4501,20170402,3,4,128,178,14,8,8,123,219,12,3,3,1,0,2,2,4,-2,4,6,3,2,0,1,6,1,5,train,1,2,-1,0,2,1,4,5,1,1,4,4,2
4502,20170402,3,4,241,373,13,8,8,195,210,13,3,3,1,0,2,3,10,-7,6,5,3,1,2,0,2,1,1,train,2,2,0,1,0,1,3,4,3,1,3,4,3
4503,20170402,3,4,335,140,13,7,8,113,196,1,9,3,3,0,0,6,0,6,10,3,2,1,0,1,5,3,2,train,0,3,-3,0,2,1,4,5,1,1,4,4,2
4504,20170402,3,4,249,243,13,14,7,126,171,7,4,2,1,1,0,4,2,2,9,4,3,1,1,1,4,6,-2,train,1,0,1,0,1,1,4,5,1,1,4,4,2
4505,20170402,3,4,240,242,13,7,7,151,311,5,6,3,2,0,1,4,1,3,2,9,3,3,0,0,5,1,4,train,0,1,-1,0,2,1,4,5,1,1,2,6,2
4506,20170402,2,6,390,388,14,7,8,199,148,5,10,5,3,1,1,7,5,2,7,10,5,3,1,1,5,4,1,train,0,0,0,1,0,1,4,3,3,1,4,4,2
4507,20170402,2,6,395,394,14,7,8,218,203,9,8,5,2,2,1,6,6,0,2,12,5,4,0,1,8,1,7,train,0,1,-1,0,2,1,3,4,3,1,3,4,3
4508,20170402,2,6,286,349,14,7,8,234,301,18,3,5,0,3,2,5,7,-2,1,13,5,4,1,0,7,1,6,train,3,0,3,0,1,1,4,3,3,1,3,4,3
4509,20170402,2,6,302,377,13,7,7,306,213,21,2,5,0,2,3,3,9,-6,22,0,5,0,0,5,2,11,-9,train,2,0,2,0,1,1,4,4,2,1,3,4,3
4510,20170402,1,5,356,354,17,15,15,179,169,13,4,4,1,1,2,3,6,-3,13,4,4,1,1,2,3,6,-3,train,2,0,2,0,1,1,3,6,1,1,3,5,2
4511,20170401,1,5,348,331,14,14,13,184,297,16,2,4,0,2,2,3,6,-3,5,8,4,2,2,0,8,3,5,train,2,3,-1,0,2,1,4,4,2,1,5,3,2
4512,20170401,1,5,334,325,16,14,13,285,309,1,12,4,4,0,0,6,1,5,6,7,4,2,1,1,10,6,4,train,1,3,-2,0,2,1,4,4,2,1,3,6,1
4513,20170401,1,5,323,328,16,14,14,138,223,2,9,4,3,0,1,6,3,3,12,4,4,1,1,2,3,5,-2,train,3,3,0,1,0,1,4,5,1,1,4,4,2
4514,20170401,1,5,340,322,15,14,14,221,174,10,5,4,1,2,1,3,4,-1,7,7,4,2,1,1,7,4,3,train,2,0,2,0,1,1,4,4,2,1,4,5,1
4515,20170401,2,6,396,263,13,7,6,191,185,14,6,5,2,0,3,6,7,-1,17,4,5,1,1,3,4,8,-4,train,1,1,0,1,0,1,3,5,2,1,4,3,3
4516,20170401,1,5,347,332,15,14,14,205,328,11,4,4,1,1,2,2,3,-1,9,6,4,2,0,2,5,4,1,train,3,1,2,0,1,1,3,6,1,1,4,5,1
4517,20170401,1,5,329,333,14,14,14,212,197,17,1,4,0,1,3,2,5,-3,15,3,4,1,0,3,5,7,-2,train,0,2,-2,0,2,1,3,6,1,1,4,5,1
4518,20170401,1,5,326,330,14,14,14,222,198,4,9,4,3,0,1,3,2,1,8,7,4,2,1,1,5,5,0,train,0,2,-2,0,2,1,4,4,2,1,4,4,2
4519,20170401,1,5,355,324,19,14,14,209,175,18,0,4,0,0,4,1,7,-6,3,9,4,3,0,1,5,3,2,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
4520,20170401,2,6,336,371,17,6,6,265,139,5,10,5,3,1,1,7,5,2,15,5,5,1,2,2,5,6,-1,train,5,1,4,0,1,1,4,4,2,1,4,5,1
4521,20170401,2,6,338,379,14,6,7,249,229,13,6,5,1,3,1,6,6,0,20,2,5,0,2,3,4,7,-3,train,0,1,-1,0,2,1,4,4,2,1,4,3,3
4522,20170401,2,6,358,397,14,6,7,217,208,8,9,5,3,0,2,5,3,2,16,5,5,1,2,2,3,4,-1,train,1,1,0,1,0,1,3,4,3,1,3,6,1
4523,20170401,2,6,389,380,14,7,6,211,320,3,12,5,4,0,1,7,2,5,10,7,5,2,1,2,5,4,1,train,0,2,-2,0,2,1,3,5,2,1,4,4,2
4524,20170401,3,4,248,367,13,7,6,114,98,11,3,3,1,0,2,1,2,-1,8,4,2,1,1,0,2,1,1,train,1,0,1,0,1,1,4,3,3,1,4,4,2
4525,20170401,3,4,239,162,13,7,6,308,190,17,0,3,0,0,3,0,6,-6,15,1,3,0,1,2,3,6,-3,train,2,2,0,1,0,1,4,4,2,1,4,4,2
4526,20170401,3,4,264,163,18,6,7,206,194,14,1,3,0,1,2,1,3,-2,16,0,3,0,0,3,0,4,-4,train,3,0,3,0,1,1,4,5,1,1,4,5,1
4527,20170401,2,6,399,398,14,7,7,159,127,12,7,5,2,1,2,5,6,-1,19,3,5,1,0,4,4,7,-3,train,2,2,0,1,0,1,5,3,2,1,3,4,3
4528,20170326,2,5,377,395,14,7,7,213,218,22,0,4,0,0,4,1,9,-8,15,5,4,1,2,1,4,5,-1,train,1,2,-1,0,2,1,3,4,3,1,3,4,3
4529,20170326,2,5,371,358,13,7,8,139,217,12,5,4,1,2,1,5,5,0,10,6,4,2,0,2,4,3,1,train,0,1,-1,0,2,1,4,4,2,1,3,4,3
4530,20170326,2,5,263,286,13,7,7,185,234,20,1,4,0,1,3,3,8,-5,16,3,4,0,3,1,5,6,-1,train,1,0,1,0,1,1,4,3,3,1,4,4,2
4531,20170326,2,5,387,390,14,7,7,286,199,10,6,4,1,3,0,4,3,1,5,9,4,3,0,1,7,5,2,train,0,0,0,1,0,1,3,6,1,1,3,4,3
4532,20170326,2,5,380,336,14,7,8,320,265,7,7,4,2,1,1,4,2,2,8,7,4,2,1,1,5,4,1,train,1,2,-1,0,2,1,4,5,1,1,4,4,2
4533,20170326,2,5,302,338,13,8,7,306,249,21,1,4,0,1,3,1,7,-6,13,5,4,1,2,1,4,4,0,train,2,2,0,1,0,1,4,4,2,1,4,4,2
4534,20170326,3,3,327,240,13,7,7,122,151,5,4,2,1,1,0,3,1,2,1,6,2,2,0,0,4,0,4,train,1,0,1,0,1,1,4,3,3,1,4,5,1
4535,20170326,3,3,243,335,13,8,8,171,113,6,4,2,1,1,0,4,3,1,3,6,2,2,0,0,3,0,3,train,0,3,-3,0,2,1,4,4,2,1,4,4,2
4536,20170326,3,3,367,162,15,14,7,98,190,11,1,1,0,1,0,1,1,0,13,1,2,0,1,1,3,5,-2,train,1,0,1,0,1,1,4,4,2,1,3,4,3
4537,20170326,3,3,242,264,13,8,8,311,206,2,6,2,2,0,0,4,1,3,12,1,2,0,1,1,1,2,-1,train,1,0,1,0,1,1,2,6,2,1,4,4,2
4538,20170325,2,5,388,389,17,6,7,148,211,2,10,4,3,1,0,5,2,3,4,9,4,3,0,1,5,2,3,train,0,2,-2,0,2,1,4,4,2,1,4,5,1
4539,20170325,2,5,396,397,14,7,6,191,208,17,3,4,1,0,3,5,7,-2,14,5,4,1,2,1,3,3,0,train,1,0,1,0,1,1,3,6,1,1,3,6,1
4540,20170325,2,5,394,379,15,6,6,203,229,3,9,4,3,0,1,7,1,6,19,2,4,0,2,2,4,6,-2,train,1,0,1,0,1,1,3,4,3,1,4,3,3
4541,20170325,2,5,398,345,15,6,7,127,370,18,3,4,1,0,3,4,6,-2,6,7,4,2,1,1,8,5,3,train,0,1,-1,0,2,1,3,4,3,1,3,6,1
4542,20170325,2,5,349,399,16,6,6,301,159,1,10,4,3,1,0,5,1,4,8,7,4,2,1,1,5,4,1,train,2,0,2,0,1,1,3,4,3,1,5,3,2
4543,20170325,3,3,373,239,13,6,6,210,308,10,2,2,0,2,0,1,1,0,17,0,2,0,0,2,0,5,-5,train,1,0,1,0,1,1,3,4,3,1,4,4,2
4544,20170325,3,3,140,241,13,7,7,196,195,14,0,1,0,0,1,1,2,-1,9,3,2,1,0,1,2,6,-4,train,4,1,3,0,1,1,4,4,2,1,3,4,3
4545,20170325,3,3,178,163,14,7,5,219,194,7,3,2,1,0,1,5,1,4,16,0,2,0,0,2,0,3,-3,train,1,0,1,0,1,1,4,4,2,1,4,5,1
4546,20170325,3,3,128,248,14,7,5,123,114,15,0,2,0,0,2,1,4,-3,8,3,2,1,0,1,1,1,0,train,1,0,1,0,1,1,4,5,1,1,4,3,3
4547,20170320,3,2,163,248,14,8,8,194,114,13,0,1,0,0,1,0,2,-2,12,0,1,0,0,1,0,1,-1,train,0,1,-1,0,2,1,4,5,1,1,4,3,3
4548,20170319,2,4,380,399,14,7,8,320,159,13,4,3,1,1,1,1,1,0,1,7,3,2,1,0,4,1,3,train,3,1,2,0,1,1,4,4,2,1,4,4,2
4549,20170319,1,4,331,325,17,8,9,297,309,2,7,3,2,1,0,7,2,5,4,6,3,2,0,1,9,5,4,train,1,1,0,1,0,1,5,3,2,1,3,6,1
4550,20170319,2,4,395,398,13,7,7,218,127,19,2,3,0,2,1,2,4,-2,15,3,3,1,0,2,3,4,-1,train,2,1,1,0,1,1,3,4,3,1,3,4,3
4551,20170319,2,4,390,371,14,7,7,199,139,7,6,3,2,0,1,5,4,1,8,5,3,1,2,0,4,3,1,train,2,1,1,0,1,1,4,3,3,1,4,4,2
4552,20170319,2,4,379,388,14,7,7,229,148,17,2,3,0,2,1,3,4,-1,3,7,3,2,1,0,3,1,2,train,1,2,-1,0,2,1,4,3,3,1,4,4,2
4553,20170319,2,4,387,286,14,7,7,286,234,8,5,3,1,2,0,4,3,1,16,2,3,0,2,1,5,6,-1,train,0,0,0,1,0,1,3,6,1,1,4,4,2
4554,20170319,2,4,263,394,14,7,8,185,203,20,1,3,0,1,2,3,6,-3,4,6,3,2,0,1,5,1,4,train,0,2,-2,0,2,1,4,5,1,1,3,4,3
4555,20170319,2,4,377,338,14,7,7,213,249,22,0,3,0,0,3,1,8,-7,17,2,3,0,2,1,3,4,-1,train,0,1,-1,0,2,1,3,4,3,1,4,4,2
4556,20170319,2,4,397,349,15,7,7,208,301,10,5,3,1,2,0,3,2,1,1,7,3,2,1,0,4,1,3,train,0,1,-1,0,2,1,3,6,1,1,3,4,3
4557,20170319,3,2,327,373,13,7,7,122,210,2,3,1,1,0,0,2,0,2,10,1,1,0,1,0,0,0,0,train,1,1,0,1,0,1,4,3,3,1,4,3,3
4558,20170319,3,2,240,239,13,7,8,151,308,5,3,1,1,0,0,1,0,1,13,0,1,0,0,1,0,2,-2,train,3,0,3,0,1,1,4,5,1,1,4,5,1
4559,20170319,3,2,162,249,14,7,7,190,126,6,1,1,0,1,0,2,2,0,8,1,1,0,1,0,1,1,0,train,1,3,-2,0,2,1,4,4,2,1,4,5,1
4560,20170318,1,4,323,330,19,3,8,138,198,8,6,3,2,0,1,3,3,0,3,7,3,2,1,0,5,2,3,train,3,0,3,0,1,1,4,4,2,1,4,4,2
4561,20170318,1,4,332,324,14,3,8,328,175,6,6,3,2,0,1,3,1,2,7,6,3,2,0,1,2,1,1,train,2,3,-1,0,2,1,4,5,1,1,4,4,2
4562,20170318,1,4,322,348,14,3,3,174,184,5,6,3,2,0,1,6,3,3,15,1,3,0,1,2,2,5,-3,train,1,1,0,1,0,1,4,5,1,1,4,4,2
4563,20170318,1,4,354,329,14,3,3,169,212,17,1,3,0,1,2,1,5,-4,14,1,3,0,1,2,1,3,-2,train,2,1,1,0,1,1,3,5,2,1,3,6,1
4564,20170318,1,4,356,355,14,3,7,179,209,16,1,3,0,1,2,2,6,-4,18,0,3,0,0,3,1,6,-5,train,1,0,1,0,1,1,3,6,1,1,4,4,2
4565,20170318,1,4,333,326,15,3,3,197,222,12,3,3,1,0,2,5,6,-1,9,6,3,2,0,1,2,2,0,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
4566,20170318,1,4,334,347,16,7,3,285,205,1,9,3,3,0,0,5,1,4,10,4,3,1,1,1,2,2,0,train,1,0,1,0,1,1,4,4,2,1,3,6,1
4567,20170318,1,4,340,328,15,3,3,221,223,13,2,3,0,2,1,2,4,-2,11,4,3,1,1,1,3,4,-1,train,1,0,1,0,1,1,4,4,2,1,4,4,2
4568,20170318,2,4,336,396,14,7,7,265,191,12,4,3,1,1,1,3,3,0,14,3,3,1,0,2,4,5,-1,train,2,1,1,0,1,1,4,4,2,1,4,5,1
4569,20170318,2,4,358,389,14,6,6,217,211,5,6,3,2,0,1,4,2,2,5,6,3,2,0,1,4,2,2,train,0,1,-1,0,2,1,3,4,3,1,4,5,1
4570,20170318,2,4,345,302,19,6,6,370,306,11,4,3,1,1,1,6,4,2,21,1,3,0,1,2,0,5,-5,train,2,1,1,0,1,1,3,6,1,1,4,3,3
4571,20170318,3,2,335,178,13,6,7,113,219,2,3,1,1,0,0,2,0,2,1,3,1,1,0,0,5,0,5,train,1,0,1,0,1,1,4,5,1,1,5,4,1
4572,20170318,3,2,241,128,13,7,6,195,123,16,0,1,0,0,1,0,5,-5,13,0,1,0,0,1,0,2,-2,train,2,1,1,0,1,1,4,4,2,1,4,5,1
4573,20170318,3,2,140,242,13,5,7,196,311,10,0,0,0,0,0,0,0,0,2,3,1,1,0,0,2,0,2,train,1,2,-1,0,2,1,5,2,3,1,2,6,2
4574,20170318,3,2,264,243,17,6,6,206,171,10,1,1,0,1,0,0,0,0,6,1,1,0,1,0,2,2,0,train,1,2,-1,0,2,1,4,5,1,1,3,4,3
4575,20170312,2,3,286,397,14,7,7,234,208,16,1,2,0,1,1,3,4,-1,8,4,2,1,1,0,1,0,1,train,2,2,0,1,0,1,4,4,2,1,3,6,1
4576,20170312,2,3,371,387,13,7,8,139,286,4,4,2,1,1,0,3,2,1,4,4,2,1,1,0,3,2,1,train,1,1,0,1,0,1,4,4,2,1,3,6,1
4577,20170312,2,3,302,349,13,8,8,306,301,21,0,2,0,0,2,0,5,-5,1,6,2,2,0,0,4,1,3,train,0,0,0,1,0,1,4,3,3,1,3,4,3
4578,20170312,2,3,390,398,14,7,8,199,127,10,3,2,1,0,1,3,3,0,11,3,2,1,0,1,2,2,0,train,2,1,1,0,1,1,4,3,3,1,3,4,3
4579,20170312,2,3,379,380,14,8,7,229,320,15,2,2,0,2,0,3,3,0,19,1,2,0,1,1,0,1,-1,train,0,1,-1,0,2,1,4,3,3,1,4,5,1
4580,20170312,2,3,338,395,14,7,7,249,218,18,1,2,0,1,1,2,3,-1,20,1,2,0,1,1,1,3,-2,train,1,1,0,1,0,1,4,4,2,1,3,4,3
4581,20170312,2,3,389,345,14,8,7,211,370,13,3,2,1,0,1,1,1,0,2,4,2,1,1,0,5,1,4,train,3,1,2,0,1,1,4,5,1,1,3,6,1
4582,20170312,2,3,358,263,13,7,7,217,185,11,3,2,1,0,1,2,2,0,16,1,2,0,1,1,3,4,-1,train,2,0,2,0,1,1,3,4,3,1,4,4,2
4583,20170312,2,3,388,377,15,7,8,148,213,6,4,2,1,1,0,2,1,1,22,0,2,0,0,2,1,7,-6,train,1,0,1,0,1,1,4,4,2,1,4,5,1
4584,20170312,3,1,128,335,14,112,112,123,113,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,train,0,2,-2,0,2,1,4,5,1,1,4,4,2
