,第n回,種別,No,開催日,試合結果,くじ結果,当選金_1,当選金_2,当選金_3,次回への繰越金_1,次回への繰越金_2,次回への繰越金_3,当せん口数_1,当せん口数_2,当せん口数_3,販売開始日,販売終了日,結果発表日,払戻開始日,払戻期限,ホーム,アウェイ
8366,1186,toto,8,20200909,2-1,1,1444163,12398,1360,0,0,0,21,523,4786,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),名古屋グランパス,横浜Ｆ・マリノス
8367,1186,toto,9,20200909,2-0,1,1444163,12398,1360,0,0,0,21,523,4786,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),セレッソ大阪,北海道コンサドーレ札幌
8368,1186,toto,10,20200909,0-0,0,1444163,12398,1360,0,0,0,21,523,4786,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),ジュビロ磐田,水戸ホーリーホック
8369,1186,toto,11,20200909,0-1,2,1444163,12398,1360,0,0,0,21,523,4786,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),栃木ＳＣ,徳島ヴォルティス
8370,1186,toto,12,20200909,2-0,1,1444163,12398,1360,0,0,0,21,523,4786,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),ヴァンフォーレ甲府,Ｖ・ファーレン長崎
8371,1186,toto,13,20200909,2-2,0,1444163,12398,1360,0,0,0,21,523,4786,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),レノファ山口ＦＣ,松本山雅ＦＣ
8372,1186,mini toto-A組,1,20200909,3-2,1,1790,0,0,0,0,0,3181,0,0,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),川崎フロンターレ,ヴィッセル神戸
8373,1186,mini toto-A組,2,20200909,4-1,1,1790,0,0,0,0,0,3181,0,0,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),サンフレッチェ広島,清水エスパルス
8374,1186,mini toto-A組,3,20200909,2-2,0,1790,0,0,0,0,0,3181,0,0,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),大分トリニータ,湘南ベルマーレ
8375,1186,mini toto-A組,4,20200909,2-1,1,1790,0,0,0,0,0,3181,0,0,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),鹿島アントラーズ,ベガルタ仙台
8376,1186,mini toto-A組,5,20200909,2-2,0,1790,0,0,0,0,0,3181,0,0,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),浦和レッズ,サガン鳥栖
8377,1186,mini toto-B組,1,20200909,3-0,1,3032,0,0,0,0,0,1779,0,0,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),柏レイソル,ガンバ大阪
8378,1186,mini toto-B組,2,20200909,2-1,1,3032,0,0,0,0,0,1779,0,0,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),ＦＣ東京,横浜ＦＣ
8379,1186,mini toto-B組,3,20200909,2-1,1,3032,0,0,0,0,0,1779,0,0,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),名古屋グランパス,横浜Ｆ・マリノス
8380,1186,mini toto-B組,4,20200909,2-0,1,3032,0,0,0,0,0,1779,0,0,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),セレッソ大阪,北海道コンサドーレ札幌
8381,1186,mini toto-B組,5,20200909,0-0,0,3032,0,0,0,0,0,1779,0,0,2020年09月02日(水),2020年09月09日(水),2020年09月09日(水),2020年09月11日(金),2021年09月10日(金),ジュビロ磐田,水戸ホーリーホック
8382,1187,toto,1,20200912,1-2,2,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),清水エスパルス,鹿島アントラーズ
8383,1187,toto,2,20200912,2-2,0,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),ヴィッセル神戸,ＦＣ東京
8384,1187,toto,3,20200913,0-3,2,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),ベガルタ仙台,大分トリニータ
8385,1187,toto,4,20200913,2-1,1,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),サガン鳥栖,柏レイソル
8386,1187,toto,5,20200913,1-2,2,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),横浜Ｆ・マリノス,セレッソ大阪
8387,1187,toto,6,20200913,3-4,2,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),北海道コンサドーレ札幌,浦和レッズ
8388,1187,toto,7,20200913,3-2,1,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),横浜ＦＣ,名古屋グランパス
8389,1187,toto,8,20200913,5-1,1,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),川崎フロンターレ,サンフレッチェ広島
8390,1187,toto,9,20200913,0-1,2,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),ガンバ大阪,湘南ベルマーレ
8391,1187,toto,10,20200912,1-1,0,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),徳島ヴォルティス,ツエーゲン金沢
8392,1187,toto,11,20200913,0-0,0,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),ファジアーノ岡山,ヴァンフォーレ甲府
8393,1187,toto,12,20200913,4-2,1,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),水戸ホーリーホック,レノファ山口ＦＣ
8394,1187,toto,13,20200913,1-1,0,0,632048,88360,38346455,0,0,0,13,93,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),栃木ＳＣ,松本山雅ＦＣ
8395,1187,mini toto-A組,1,20200912,1-2,2,14013,0,0,0,0,0,495,0,0,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),清水エスパルス,鹿島アントラーズ
8396,1187,mini toto-A組,2,20200912,2-2,0,14013,0,0,0,0,0,495,0,0,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),ヴィッセル神戸,ＦＣ東京
8397,1187,mini toto-A組,3,20200913,0-3,2,14013,0,0,0,0,0,495,0,0,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),ベガルタ仙台,大分トリニータ
8398,1187,mini toto-A組,4,20200913,2-1,1,14013,0,0,0,0,0,495,0,0,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),サガン鳥栖,柏レイソル
8399,1187,mini toto-A組,5,20200913,1-2,2,14013,0,0,0,0,0,495,0,0,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),横浜Ｆ・マリノス,セレッソ大阪
8400,1187,mini toto-B組,1,20200913,3-4,2,31624,0,0,0,0,0,195,0,0,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),北海道コンサドーレ札幌,浦和レッズ
8401,1187,mini toto-B組,2,20200913,3-2,1,31624,0,0,0,0,0,195,0,0,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),横浜ＦＣ,名古屋グランパス
8402,1187,mini toto-B組,3,20200913,5-1,1,31624,0,0,0,0,0,195,0,0,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),川崎フロンターレ,サンフレッチェ広島
8403,1187,mini toto-B組,4,20200913,0-1,2,31624,0,0,0,0,0,195,0,0,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),ガンバ大阪,湘南ベルマーレ
8404,1187,mini toto-B組,5,20200912,1-1,0,31624,0,0,0,0,0,195,0,0,2020年09月05日(土),2020年09月12日(土),2020年09月13日(日),2020年09月15日(火),2021年09月14日(火),徳島ヴォルティス,ツエーゲン金沢
8405,1189,toto,1,20200919,0-1,2,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),北海道コンサドーレ札幌,ガンバ大阪
8406,1189,toto,2,20200919,1-3,2,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),サガン鳥栖,横浜Ｆ・マリノス
8407,1189,toto,3,20200919,1-2,2,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),セレッソ大阪,鹿島アントラーズ
8408,1189,toto,4,20200919,0-3,2,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),湘南ベルマーレ,清水エスパルス
8409,1189,toto,5,20200919,1-1,0,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),柏レイソル,サンフレッチェ広島
8410,1189,toto,6,20200919,2-1,1,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),名古屋グランパス,ヴィッセル神戸
8411,1189,toto,7,20200920,1-0,1,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),大分トリニータ,横浜ＦＣ
8412,1189,toto,8,20200920,0-3,2,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),浦和レッズ,川崎フロンターレ
8413,1189,toto,9,20200920,1-0,1,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),ＦＣ東京,ベガルタ仙台
8414,1189,toto,10,20200919,2-2,0,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),松本山雅ＦＣ,Ｖ・ファーレン長崎
8415,1189,toto,11,20200919,0-1,2,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),アルビレックス新潟,徳島ヴォルティス
8416,1189,toto,12,20200919,0-0,0,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),ヴァンフォーレ甲府,京都サンガF.C.
8417,1189,toto,13,20200919,0-2,2,8075343,39434,3450,0,0,0,11,274,3139,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),モンテディオ山形,ギラヴァンツ北九州
8418,1189,mini toto-A組,1,20200919,0-1,2,11653,0,0,0,0,0,586,0,0,2020年09月12日(土),2020年09月19日(土),2020年09月19日(土),2020年09月24日(木),2021年09月24日(金),北海道コンサドーレ札幌,ガンバ大阪
8419,1189,mini toto-A組,2,20200919,1-3,2,11653,0,0,0,0,0,586,0,0,2020年09月12日(土),2020年09月19日(土),2020年09月19日(土),2020年09月24日(木),2021年09月24日(金),サガン鳥栖,横浜Ｆ・マリノス
8420,1189,mini toto-A組,3,20200919,1-2,2,11653,0,0,0,0,0,586,0,0,2020年09月12日(土),2020年09月19日(土),2020年09月19日(土),2020年09月24日(木),2021年09月24日(金),セレッソ大阪,鹿島アントラーズ
8421,1189,mini toto-A組,4,20200919,0-3,2,11653,0,0,0,0,0,586,0,0,2020年09月12日(土),2020年09月19日(土),2020年09月19日(土),2020年09月24日(木),2021年09月24日(金),湘南ベルマーレ,清水エスパルス
8422,1189,mini toto-A組,5,20200919,1-1,0,11653,0,0,0,0,0,586,0,0,2020年09月12日(土),2020年09月19日(土),2020年09月19日(土),2020年09月24日(木),2021年09月24日(金),柏レイソル,サンフレッチェ広島
8423,1189,mini toto-B組,1,20200919,2-1,1,1877,0,0,0,0,0,3582,0,0,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),名古屋グランパス,ヴィッセル神戸
8424,1189,mini toto-B組,2,20200920,1-0,1,1877,0,0,0,0,0,3582,0,0,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),大分トリニータ,横浜ＦＣ
8425,1189,mini toto-B組,3,20200920,0-3,2,1877,0,0,0,0,0,3582,0,0,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),浦和レッズ,川崎フロンターレ
8426,1189,mini toto-B組,4,20200920,1-0,1,1877,0,0,0,0,0,3582,0,0,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),ＦＣ東京,ベガルタ仙台
8427,1189,mini toto-B組,5,20200919,2-2,0,1877,0,0,0,0,0,3582,0,0,2020年09月12日(土),2020年09月19日(土),2020年09月20日(日),2020年09月24日(木),2021年09月24日(金),松本山雅ＦＣ,Ｖ・ファーレン長崎
8428,1190,toto,1,20200923,0-1,2,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),北海道コンサドーレ札幌,柏レイソル
8429,1190,toto,2,20200923,1-0,1,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),鹿島アントラーズ,湘南ベルマーレ
8430,1190,toto,3,20200923,3-2,1,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),川崎フロンターレ,横浜ＦＣ
8431,1190,toto,4,20200923,2-1,1,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),ガンバ大阪,名古屋グランパス
8432,1190,toto,5,20200923,1-2,2,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),清水エスパルス,浦和レッズ
8433,1190,toto,6,20200923,2-0,1,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),ＦＣ東京,セレッソ大阪
8434,1190,toto,7,20200923,4-3,1,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),ヴィッセル神戸,サガン鳥栖
8435,1190,toto,8,20200923,0-2,2,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),大分トリニータ,サンフレッチェ広島
8436,1190,toto,9,20200923,3-1,1,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),横浜Ｆ・マリノス,ベガルタ仙台
8437,1190,toto,10,20200923,2-1,1,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),ファジアーノ岡山,モンテディオ山形
8438,1190,toto,11,20200923,0-0,0,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),愛媛ＦＣ,アルビレックス新潟
8439,1190,toto,12,20200923,0-3,2,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),ギラヴァンツ北九州,水戸ホーリーホック
8440,1190,toto,13,20200923,1-1,0,3816316,22548,1990,0,0,0,8,290,3288,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),ジュビロ磐田,ヴァンフォーレ甲府
8441,1190,mini toto-A組,1,20200923,0-1,2,765,0,0,0,0,0,6905,0,0,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),北海道コンサドーレ札幌,柏レイソル
8442,1190,mini toto-A組,2,20200923,1-0,1,765,0,0,0,0,0,6905,0,0,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),鹿島アントラーズ,湘南ベルマーレ
8443,1190,mini toto-A組,3,20200923,3-2,1,765,0,0,0,0,0,6905,0,0,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),川崎フロンターレ,横浜ＦＣ
8444,1190,mini toto-A組,4,20200923,2-1,1,765,0,0,0,0,0,6905,0,0,2020年09月16日(水),2020年09月23日(水),2020年09月23日(水),2020年09月25日(金),2021年09月24日(金),ガンバ大阪,名古屋グランパス
